k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,param_pert,higher_rank_margin,passed
81,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,17.690667030951687,0.8600000000000004,18.550667030951686,1.1377770147205735,1.0914003471431948,0.8600000000000004,0.8600000000000004,0.8100000000000004,0.050000000000000044,True
81,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,17.930114333154762,0.8600000000000004,18.79011433315476,1.138877882907162,1.091902597074276,0.8600000000000004,0.8600000000000004,0.8100000000000004,0.050000000000000044,True
81,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,18.202486093937814,0.8600000000000008,19.062486093937814,1.1404724337751273,1.0928162185402823,0.8600000000000008,0.8600000000000008,0.8100000000000007,0.050000000000000044,True
81,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,18.506328647249305,0.8600000000000002,19.366328647249304,1.1415773317388032,1.09316151012068,0.8600000000000002,0.8600000000000002,0.8100000000000002,0.050000000000000044,True
81,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,18.84011942637308,0.8600000000000002,19.700119426373078,1.1437407894773488,1.0944904909114153,0.8600000000000002,0.8600000000000002,0.8100000000000002,0.050000000000000044,True
81,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,19.202296737630142,0.8600000000000008,20.06229673763014,1.1452706263166101,1.0953644155264852,0.8600000000000008,0.8600000000000008,0.8100000000000007,0.050000000000000044,True
81,0.2,0.21000000000000002,0.11000000000000001,0.12000000000000001,0.08983201482598543,19.591286328365477,0.8600000000000002,20.451286328365477,1.1470366428916672,1.097155456724922,0.8600000000000002,0.8600000000000002,0.8100000000000002,0.050000000000000044,True
81,0.21000000000000002,0.22000000000000003,0.05,0.060000000000000005,0.11063393862822304,18.47084188660606,0.8600000000000004,19.33084188660606,1.1567728108613442,1.1084457061448292,0.8600000000000004,0.8600000000000004,0.8100000000000004,0.050000000000000044,True
81,0.21000000000000002,0.22000000000000003,0.060000000000000005,0.07,0.10938640490294735,18.700302136596655,0.8600000000000004,19.560302136596654,1.1579839046817606,1.1090831493402684,0.8600000000000004,0.8600000000000004,0.8100000000000004,0.050000000000000044,True
81,0.21000000000000002,0.22000000000000003,0.07,0.08000000000000002,0.10800241023605789,18.961613855365798,0.8600000000000008,19.821613855365797,1.159451073367606,1.1098970387291907,0.8600000000000008,0.8600000000000008,0.8100000000000007,0.050000000000000044,True
