k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,n_y_used,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,y_at_min,param_pert,higher_rank_margin,passed
65,0.25000000000000006,0.26000000000000006,0.05,0.060000000000000005,0.20083880462894677,17.344163283364214,0.7000000000000006,18.044163283364213,801,1.0449442995629885,1.0223890954587824,0.7000000000000006,0.7000000000000006,-15.20220756623435,0.6500000000000006,0.050000000000000044,True
65,0.25000000000000006,0.26000000000000006,0.060000000000000005,0.07,0.19421355425276243,17.501785623187157,0.7000000000000006,18.201785623187156,801,1.0511125559855707,1.0283603239565875,0.7000000000000006,0.7000000000000006,15.198490995361276,0.6500000000000006,0.050000000000000044,True
65,0.25000000000000006,0.26000000000000006,0.07,0.08000000000000002,0.1879209255028373,17.681911661356107,0.7000000000000008,18.381911661356106,801,1.0568804169382626,1.0339030273615673,0.7000000000000008,0.7000000000000008,15.21103189977218,0.6500000000000008,0.050000000000000044,True
65,0.25000000000000006,0.26000000000000006,0.08000000000000002,0.09000000000000001,0.18193271735049898,17.88386143985686,0.7000000000000004,18.58386143985686,801,1.0626931642463522,1.0394633374465319,0.7000000000000004,0.7000000000000004,15.238766380682627,0.6500000000000004,0.050000000000000044,True
65,0.25000000000000006,0.26000000000000006,0.09000000000000001,0.1,0.17622462958083657,18.106904760339365,0.7000000000000004,18.806904760339364,801,1.0680679239998916,1.0445592930494676,0.7000000000000004,0.7000000000000004,15.233592855874882,0.6500000000000004,0.050000000000000044,True
65,0.25000000000000006,0.26000000000000006,0.1,0.11000000000000001,0.17077551516457606,18.35027247754106,0.7000000000000008,19.05027247754106,801,1.0733892232510303,1.0495763826541036,0.7000000000000008,0.7000000000000008,-15.192592300838996,0.6500000000000008,0.050000000000000044,True
65,0.25000000000000006,0.26000000000000006,0.11000000000000001,0.12000000000000001,0.16556680955521036,18.613167382259267,0.7000000000000004,19.313167382259266,801,1.0783037198018857,1.0541622605740617,0.7000000000000004,0.7000000000000004,15.209119313529172,0.6500000000000004,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.05,0.060000000000000005,0.25942216602104534,17.978111691721132,0.7000000000000006,18.67811169172113,801,1.0174228357645565,0.9940751961499044,0.7000000000000006,0.7000000000000006,-15.82969965873366,0.6500000000000006,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.060000000000000005,0.07,0.25582987055970396,18.130223385275766,0.7000000000000006,18.830223385275765,801,1.0208844296422228,0.9973466504106288,0.7000000000000006,0.7000000000000006,15.864463202094832,0.6500000000000006,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.07,0.08000000000000002,0.2305772289686646,18.304166192427363,0.7000000000000008,19.004166192427363,801,1.0436215117961378,1.0198663040556042,0.7000000000000008,0.7000000000000008,-15.868478770676848,0.6500000000000008,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.08000000000000002,0.09000000000000001,0.2168119135214162,18.499324311985045,0.7000000000000004,19.199324311985045,801,1.0559689728699193,1.0319698174799377,0.7000000000000004,0.7000000000000004,-15.839442557387661,0.6500000000000004,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.09000000000000001,0.1,0.2062004133302046,18.71503406355438,0.7000000000000004,19.41503406355438,801,1.0658865662750365,1.0416177736955934,0.7000000000000004,0.7000000000000004,15.823252761796816,0.6500000000000004,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.1,0.11000000000000001,0.19724462294163458,18.950593658247236,0.7000000000000008,19.650593658247235,801,1.0743057363368433,1.0497424942640348,0.7000000000000008,0.7000000000000008,-15.818727894889024,0.6500000000000008,0.050000000000000044,True
65,0.26000000000000006,0.2700000000000001,0.11000000000000001,0.12000000000000001,0.18935619396220402,19.205272713502428,0.7000000000000004,19.905272713502427,801,1.0816697807279985,1.0567881898361202,0.7000000000000004,0.7000000000000004,15.82469180723443,0.6500000000000004,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.05,0.060000000000000005,0.2586104644705296,18.613167382259267,0.7000000000000006,19.313167382259266,801,1.0419513377281477,1.0178098785003238,0.7000000000000006,0.7000000000000006,16.464475193376025,0.6500000000000006,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.060000000000000005,0.07,0.26290039940489673,18.760130596560362,0.7000000000000006,19.46013059656036,801,1.0385260295055634,1.0142008662598627,0.7000000000000006,0.7000000000000006,16.492460680584905,0.6500000000000006,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.07,0.08000000000000002,0.26851733357929564,18.928285712129387,0.7000000000000008,19.628285712129387,801,1.0338042836722776,1.0092689265321164,0.7000000000000008,0.7000000000000008,-16.487759998188686,0.6500000000000008,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.08000000000000002,0.09000000000000001,0.2760219087356501,19.117073520808585,0.7000000000000004,19.817073520808584,801,1.0276524212134794,1.0028810793124694,0.7000000000000004,0.7000000000000004,16.49771370607315,0.6500000000000004,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.09000000000000001,0.1,0.2552301773845622,19.32588937151408,0.7000000000000004,20.02588937151408,803,1.0462496956477232,1.021279758775511,0.7000000000000004,0.7000000000000004,-16.480158335659965,0.6500000000000004,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.1,0.11000000000000001,0.23409910854972824,19.554091643438717,0.7000000000000008,20.254091643438716,813,1.065387228655656,1.040443766040584,0.7000000000000008,0.7000000000000008,-16.462685325947724,0.6500000000000008,0.050000000000000044,True
65,0.2700000000000001,0.2800000000000001,0.11000000000000001,0.12000000000000001,0.21990595313102274,19.801010075246197,0.7000000000000004,20.501010075246196,823,1.0784328500385203,1.0534924484871264,0.7000000000000004,0.7000000000000004,16.460665023920303,0.6500000000000004,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.05,0.060000000000000005,0.25791814341786146,19.249220763449117,0.7000000000000006,19.949220763449116,801,1.0660080554716174,1.0410715295173059,0.7000000000000006,0.7000000000000006,17.106456804657615,0.6500000000000006,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.060000000000000005,0.07,0.2617666847226715,19.3913640572292,0.7000000000000006,20.0913640572292,805,1.0628654066136902,1.0378761478360423,0.7000000000000006,0.7000000000000006,-17.09265300391141,0.6500000000000006,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.07,0.08000000000000002,0.26668236366712617,19.554091643438728,0.7000000000000008,20.254091643438727,813,1.0588453245201408,1.0339018619050688,0.7000000000000008,0.7000000000000008,-17.111215353939613,0.6500000000000008,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.08000000000000002,0.09000000000000001,0.27297703708720644,19.736894385895692,0.7000000000000004,20.43689438589569,819,1.0536271694284594,1.0286431909615938,0.7000000000000004,0.7000000000000004,17.08904127133576,0.6500000000000004,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.09000000000000001,0.1,0.2812075871335372,19.939220145231346,0.7000000000000004,20.639220145231345,827,1.046731038968498,1.0217440896401309,0.7000000000000004,0.7000000000000004,17.09107334060319,0.6500000000000004,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.1,0.11000000000000001,0.2858638502555518,20.16048114505208,0.7000000000000008,20.86048114505208,837,1.0431231970975612,1.0181704684551536,0.7000000000000008,0.7000000000000008,17.11757184869106,0.6500000000000008,0.050000000000000044,True
65,0.2800000000000001,0.2900000000000001,0.11000000000000001,0.12000000000000001,0.2638768902510054,20.40006127441779,0.7000000000000004,21.10006127441779,847,1.0629797554928033,1.0380387847192591,0.7000000000000004,0.7000000000000004,-17.10950595065083,0.6500000000000004,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.05,0.060000000000000005,0.25731889823857573,19.886176103011884,0.7000000000000006,20.586176103011883,825,1.0896059121283739,1.064622688702388,0.7000000000000006,0.7000000000000006,17.738088632449557,0.6500000000000006,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.060000000000000005,0.07,0.26080982614687237,20.02379834097417,0.7000000000000006,20.72379834097417,831,1.086735916612298,1.061767484876185,0.7000000000000006,0.7000000000000006,17.727586532640558,0.6500000000000006,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.07,0.08000000000000002,0.2651927579729801,20.18142710513804,0.7000000000000008,20.88142710513804,837,1.0831761461764415,1.0581983625578548,0.7000000000000008,0.7000000000000008,-17.734226369196183,0.6500000000000008,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.08000000000000002,0.09000000000000001,0.2706589685864939,20.358597692375604,0.7000000000000004,21.058597692375603,845,1.0787247189666613,1.053773773833514,0.7000000000000004,0.7000000000000004,17.715171044533978,0.6500000000000004,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.09000000000000001,0.1,0.27750598991927433,20.554804791094508,0.7000000000000004,21.254804791094507,853,1.073090337335609,1.048143383355452,0.7000000000000004,0.7000000000000004,-17.712337325912088,0.6500000000000004,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.1,0.11000000000000001,0.2862158898174506,20.769508901271607,0.7000000000000008,21.469508901271606,861,1.0657487221660369,1.0407841769320005,0.7000000000000008,0.7000000000000008,-17.724827116166093,0.6500000000000008,0.050000000000000044,True
65,0.2900000000000001,0.3000000000000001,0.11000000000000001,0.12000000000000001,0.28899016336989897,21.00214274782457,0.7000000000000004,21.70214274782457,871,1.0638786331136043,1.0389336414494388,0.7000000000000004,0.7000000000000004,-17.710944081557983,0.6500000000000004,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.05,0.060000000000000005,0.2567941827173406,20.523949425001067,0.7000000000000006,21.223949425001067,851,1.1128483340108637,1.087878981746157,0.7000000000000006,0.7000000000000006,-18.377443266824454,0.6500000000000006,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.060000000000000005,0.07,0.2599876407222379,20.657323156691913,0.7000000000000006,21.357323156691912,857,1.1101374985167334,1.0851873546420927,0.7000000000000006,0.7000000000000006,-18.363305891735102,0.6500000000000006,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.07,0.08000000000000002,0.2639472650276006,20.810153771656786,0.7000000000000008,21.510153771656785,863,1.1069513941908777,1.081997619513782,0.7000000000000008,0.7000000000000008,18.36597816234269,0.6500000000000008,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.08000000000000002,0.09000000000000001,0.2687979941811272,20.982016109039694,0.7000000000000004,21.682016109039694,869,1.1031094284965581,1.0781301472649458,0.7000000000000004,0.7000000000000004,-18.334792424003613,0.6500000000000004,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.09000000000000001,0.1,0.2747172778390305,21.172446717373028,0.7000000000000004,21.872446717373027,877,1.098271773605396,1.073303227124376,0.7000000000000004,0.7000000000000004,-18.376850210030305,0.6500000000000004,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.1,0.11000000000000001,0.2819582458305533,21.38094946441808,0.7000000000000008,22.08094946441808,885,1.0923111476615381,1.0673326980411555,0.7000000000000008,0.7000000000000008,-18.334182021360714,0.6500000000000008,0.050000000000000044,True
65,0.3000000000000001,0.3100000000000001,0.11000000000000001,0.12000000000000001,0.28995353357695,21.60700118017308,0.7000000000000004,22.307001180173078,895,1.0855904758257953,1.0606385729396954,0.7000000000000004,0.7000000000000004,-18.364600524169333,0.6500000000000004,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.05,0.060000000000000005,0.2563304028825375,21.16246677492967,0.7000000000000006,21.86246677492967,877,1.1354594919726997,1.1105023381200405,0.7000000000000006,0.7000000000000006,18.967436928021176,0.6500000000000006,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.060000000000000005,0.07,0.2592714296324594,21.291841160406957,0.7000000000000006,21.991841160406956,881,1.1330600344017283,1.1080693058103572,0.7000000000000006,0.7000000000000006,18.992953729442377,0.6500000000000006,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.07,0.08000000000000002,0.2628838732234723,21.44014925321182,0.7000000000000008,22.14014925321182,887,1.1301556666889008,1.1051667849132665,0.7000000000000008,0.7000000000000008,18.991550149481927,0.6500000000000008,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.08000000000000002,0.09000000000000001,0.2672529625303431,21.607001180173057,0.7000000000000004,22.307001180173057,895,1.126747663111878,1.1017957602257782,0.7000000000000004,0.7000000000000004,-18.963446193435708,0.6500000000000004,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.09000000000000001,0.1,0.2724921417405669,21.79197099851232,0.7000000000000004,22.49197099851232,901,1.1223960494464154,1.097404970559179,0.7000000000000004,0.7000000000000004,-18.993219954299292,0.6500000000000004,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.1,0.11000000000000001,0.2787501205285431,21.994601610395247,0.7000000000000008,22.694601610395246,909,1.1173084267955689,1.0923143721585704,0.7000000000000008,0.7000000000000008,-18.99548152411937,0.6500000000000008,0.050000000000000044,True
65,0.3100000000000001,0.3200000000000001,0.11000000000000001,0.12000000000000001,0.28621363405638167,22.2144097378256,0.7000000000000004,22.9144097378256,919,1.1112074033079182,1.0862461726566928,0.7000000000000004,0.7000000000000004,-18.97053529493187,0.6500000000000004,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.05,0.060000000000000005,0.2559172845530091,21.801662780622983,0.7000000000000006,22.501662780622983,903,1.1576772099168309,1.1327307988518391,0.7000000000000006,0.7000000000000006,19.607879097083885,0.6500000000000006,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.060000000000000005,0.07,0.2586407252740856,21.92726613146292,0.7000000000000006,22.627266131462918,907,1.1556207704447226,1.1306458630148524,0.7000000000000006,0.7000000000000006,19.630277239878424,0.6500000000000006,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.07,0.08000000000000002,0.2619616429903904,22.071304900254557,0.7000000000000008,22.771304900254556,913,1.1529318564692683,1.1279633203944275,0.7000000000000008,0.7000000000000008,-19.62526935482465,0.6500000000000008,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.08000000000000002,0.09000000000000001,0.26594001422086644,22.2334207894332,0.7000000000000004,22.9334207894332,919,1.1498759030220127,1.124893963164242,0.7000000000000004,0.7000000000000004,-19.63580472820751,0.6500000000000004,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.09000000000000001,0.1,0.2706518560941563,22.413221544436688,0.7000000000000004,23.113221544436687,927,1.1459327742051661,1.120972491759771,0.7000000000000004,0.7000000000000004,-19.618782002081247,0.6500000000000004,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.1,0.11000000000000001,0.27619091677631796,22.610285270203942,0.7000000000000008,23.31028527020394,935,1.141457125606478,1.116499646730456,0.7000000000000008,0.7000000000000008,-19.616578396552782,0.6500000000000008,0.050000000000000044,True
65,0.3200000000000001,0.3300000000000001,0.11000000000000001,0.12000000000000001,0.28266679215740975,22.824164825903303,0.7000000000000004,23.524164825903302,943,1.1362792473746057,1.1113066732494423,0.7000000000000004,0.7000000000000004,19.628443262377917,0.6500000000000004,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.05,0.060000000000000005,0.25554686777031393,22.441479452121694,0.7000000000000006,23.141479452121693,927,1.1795911235243974,1.1546003249799892,0.7000000000000006,0.7000000000000006,-20.24254682097038,0.6500000000000006,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.060000000000000005,0.07,0.2580803885797807,22.563521445022722,0.7000000000000006,23.26352144502272,933,1.1777705837319243,1.1528097238123718,0.7000000000000006,0.7000000000000006,20.218296534837346,0.6500000000000006,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.07,0.08000000000000002,0.2611520334665373,22.70352395554496,0.7000000000000008,23.40352395554496,939,1.1752898938501446,1.1503394418719524,0.7000000000000008,0.7000000000000008,20.259767006292652,0.6500000000000008,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.08000000000000002,0.09000000000000001,0.26480497590155905,22.861157013589658,0.7000000000000004,23.561157013589657,945,1.1724886746607242,1.1475298218920917,0.7000000000000004,0.7000000000000004,20.216670742592825,0.6500000000000004,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.09000000000000001,0.1,0.26909186191028284,23.036058690670195,0.7000000000000004,23.736058690670195,951,1.168892514416135,1.143907189478587,0.7000000000000004,0.7000000000000004,-20.238113199413533,0.6500000000000004,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.1,0.11000000000000001,0.2740746398732426,23.22783890076735,0.7000000000000008,23.927838900767348,959,1.1649455738105159,1.139968706481949,0.7000000000000008,0.7000000000000008,20.23126253613941,0.6500000000000008,0.050000000000000044,True
65,0.3300000000000001,0.34000000000000014,0.11000000000000001,0.12000000000000001,0.2798219149012093,23.43608329051592,0.7000000000000004,24.13608329051592,967,1.160306260743178,1.1353206672747347,0.7000000000000004,0.7000000000000004,20.23833070943882,0.6500000000000004,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.05,0.060000000000000005,0.25521285820921885,23.08186517593412,0.7000000000000006,23.78186517593412,953,1.2012086614295172,1.176227710614461,0.7000000000000006,0.7000000000000006,-20.884074881387523,0.6500000000000006,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.060000000000000005,0.07,0.2575788920763967,23.20053878684722,0.7000000000000006,23.900538786847218,959,1.1993774235961718,1.1744290532549952,0.7000000000000006,0.7000000000000006,-20.856837605223667,0.6500000000000006,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.07,0.08000000000000002,0.26043430625797315,23.336719992321118,0.7000000000000008,24.036719992321117,963,1.1971820595798535,1.1721958641616401,0.7000000000000008,0.7000000000000008,-20.88845936962625,0.6500000000000008,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.08000000000000002,0.09000000000000001,0.26381069464145784,23.490104299470474,0.7000000000000004,24.190104299470473,969,1.1945701244703613,1.1695803473014865,0.7000000000000004,0.7000000000000004,20.89145371317905,0.6500000000000004,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.09000000000000001,0.1,0.26774537907333,23.660357140161672,0.7000000000000004,24.36035714016167,977,1.1913538338293654,1.1663944515136264,0.7000000000000004,0.7000000000000004,20.86604361595815,0.6500000000000004,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.1,0.11000000000000001,0.2722806323420722,23.847117226197412,0.7000000000000008,24.54711722619741,983,1.1879352584030975,1.1629381940179684,0.7000000000000008,0.7000000000000008,-20.84755169719821,0.6500000000000008,0.050000000000000044,True
65,0.34000000000000014,0.35000000000000014,0.11000000000000001,0.12000000000000001,0.27746124619652845,24.049999999999976,0.7000000000000004,24.749999999999975,991,1.1837940637126796,1.1587940637126792,0.7000000000000004,0.7000000000000004,20.849999999999977,0.6500000000000004,0.050000000000000044,True
66,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,14.414617580775458,0.7100000000000004,15.124617580775459,801,1.015719682182726,0.9968139102067564,0.7100000000000004,0.7100000000000004,12.288751784380063,0.6600000000000004,0.050000000000000044,True
66,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,14.609722789977914,0.7100000000000004,15.319722789977915,801,1.016849318748127,0.9976996652606542,0.7100000000000004,0.7100000000000004,-12.294077538957277,0.6600000000000004,0.050000000000000044,True
66,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,14.831655335801187,0.7100000000000006,15.541655335801188,801,1.018103791431195,0.9986767222614439,0.7100000000000006,0.7100000000000006,-12.27790771528294,0.6600000000000006,0.050000000000000044,True
66,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,15.079230749610538,0.7100000000000002,15.789230749610539,801,1.0194956163889588,0.9997590779519456,0.7100000000000002,0.7100000000000002,-12.276126907822194,0.6600000000000001,0.050000000000000044,True
66,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,15.35120842148917,0.7100000000000002,16.06120842148917,801,1.020961134286881,1.0008846237600197,0.7100000000000002,0.7100000000000002,12.286824442439215,0.6600000000000001,0.050000000000000044,True
66,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,15.646315860291214,0.7100000000000006,16.356315860291215,801,1.0226890452684787,1.0022436504431147,0.7100000000000006,0.7100000000000006,12.26723689521841,0.6600000000000006,0.050000000000000044,True
66,0.2,0.21000000000000002,0.11000000000000001,0.12000000000000001,0.08983201482598543,15.963270341631137,0.7100000000000002,16.673270341631138,801,1.02431796866607,1.0034763807390306,0.7100000000000002,0.7100000000000002,-12.296536876952963,0.6600000000000001,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.05,0.060000000000000005,0.11063393862822304,15.050315611308642,0.7100000000000004,15.760315611308643,801,1.0310830558181145,1.0113826613039791,0.7100000000000004,0.7100000000000004,12.923458801273087,0.6600000000000004,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.060000000000000005,0.07,0.10938640490294735,15.237283222412069,0.7100000000000004,15.94728322241207,801,1.032434017595518,1.0124999135675032,0.7100000000000004,0.7100000000000004,-12.917299410153777,0.6600000000000004,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.07,0.08000000000000002,0.10800241023605789,15.450203882149927,0.7100000000000006,16.160203882149926,801,1.0339758681712683,1.013775613318581,0.7100000000000006,0.7100000000000006,12.928163105719943,0.6600000000000006,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.08000000000000002,0.09000000000000001,0.10650000304317053,15.688020907686237,0.7100000000000002,16.398020907686238,801,1.0356214963207506,1.015123970186142,0.7100000000000002,0.7100000000000002,-12.913441464802911,0.6600000000000001,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.09000000000000001,0.1,0.10489685306869023,15.949620685144849,0.7100000000000002,16.659620685144848,801,1.0374223003498015,1.01659777449337,0.7100000000000002,0.7100000000000002,-12.911206030987257,0.6600000000000001,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.1,0.11000000000000001,0.1032098314356927,16.23385351664847,0.7100000000000006,16.94385351664847,801,1.0393072023235868,1.018127385427777,0.7100000000000006,0.7100000000000006,-12.919688306444458,0.6600000000000006,0.050000000000000044,True
66,0.21000000000000002,0.22000000000000003,0.11000000000000001,0.12000000000000001,0.10145471669305062,16.539552593706993,0.7100000000000002,17.249552593706994,801,1.04143527930904,1.0198733385669068,0.7100000000000002,0.7100000000000002,-12.937164445280246,0.6600000000000001,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.05,0.060000000000000005,0.12624235382440768,15.68802090768627,0.7100000000000004,16.39802090768627,801,1.0440172648940935,1.023519738759485,0.7100000000000004,0.7100000000000004,13.569362301110388,0.6600000000000004,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.060000000000000005,0.07,0.12459548129083964,15.867476169826134,0.7100000000000004,16.577476169826134,801,1.0456422933937382,1.0249204481814558,0.7100000000000004,0.7100000000000004,-13.552086768832865,0.6600000000000004,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.07,0.08000000000000002,0.12278655453590176,16.072050273689445,0.7100000000000006,16.782050273689446,801,1.0475379346563274,1.0265603718142164,0.7100000000000006,0.7100000000000006,13.55150559600423,0.6600000000000006,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.08000000000000002,0.09000000000000001,0.12084278932942874,16.300797526501583,0.7100000000000002,17.010797526501584,801,1.0496510837032562,1.0283875867951298,0.7100000000000002,0.7100000000000002,13.566111027385013,0.6600000000000001,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.09000000000000001,0.1,0.11878977725412265,16.552715789259484,0.7100000000000002,17.262715789259484,801,1.051786064832398,1.030207670095824,0.7100000000000002,0.7100000000000002,13.551231894568694,0.6600000000000001,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.1,0.11000000000000001,0.11665097436339109,16.8267643948562,0.7100000000000006,17.5367643948562,801,1.0541046661924016,1.0321837106988314,0.7100000000000006,0.7100000000000006,13.547150495026415,0.6600000000000006,0.050000000000000044,True
66,0.22000000000000003,0.23000000000000004,0.11000000000000001,0.12000000000000001,0.1144474395209539,17.12188073781615,0.7100000000000002,17.83188073781615,801,1.056500682735321,1.0342108318130507,0.7100000000000002,0.7100000000000002,-13.552229360740274,0.6600000000000001,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.05,0.060000000000000005,0.14479765180136278,16.327498277445976,0.7100000000000004,17.037498277445977,801,1.053584557294364,1.0322876844475564,0.7100000000000004,0.7100000000000004,14.183717315973773,0.6600000000000004,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.060000000000000005,0.07,0.14251325241411078,16.500000000000007,0.7100000000000004,17.210000000000008,801,1.0558883392578726,1.0343758392578726,0.7100000000000004,0.7100000000000004,14.198250000000009,0.6600000000000004,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.07,0.08000000000000002,0.14004541652950941,16.696826045689054,0.7100000000000006,17.406826045689055,801,1.0583372765132635,1.036578743956152,0.7100000000000006,0.7100000000000006,14.18656322723658,0.6600000000000006,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.08000000000000002,0.09000000000000001,0.13743683014094057,16.91712741572873,0.7100000000000002,17.62712741572873,801,1.0609854073485436,1.0389514980788828,0.7100000000000002,0.7100000000000002,-14.189837569661627,0.6600000000000001,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.09000000000000001,0.1,0.13472503210003042,17.160000000000032,0.7100000000000002,17.870000000000033,801,1.0638883889275876,1.0415508889275868,0.7100000000000002,0.7100000000000002,-14.206650000000026,0.6600000000000001,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.1,0.11000000000000001,0.1319422303813173,17.424499992826195,0.7100000000000006,18.134499992826196,801,1.0666499853262073,1.0439818603351751,0.7100000000000006,0.7100000000000006,14.190246244386504,0.6600000000000006,0.050000000000000044,True
66,0.23000000000000004,0.24000000000000005,0.11000000000000001,0.12000000000000001,0.1291155359321745,17.709658381798366,0.7100000000000002,18.419658381798367,801,1.069614432868712,1.0465898598914647,0.7100000000000002,0.7100000000000002,-14.183136953984743,0.6600000000000001,0.050000000000000044,True
66,0.24000000000000005,0.25000000000000006,0.05,0.060000000000000005,0.16801282872841605,16.96854737448087,0.7100000000000004,17.67854737448087,801,1.0586531583755308,1.036554974157429,0.7100000000000004,0.7100000000000004,-14.805783426127729,0.6600000000000004,0.050000000000000044,True
66,0.24000000000000005,0.25000000000000006,0.060000000000000005,0.07,0.16454003798465083,17.1345965811863,0.7100000000000004,17.844596581186302,801,1.0619270966638448,1.0396213509373622,0.7100000000000004,0.7100000000000004,-14.811015162384631,0.6600000000000004,0.050000000000000044,True
66,0.24000000000000005,0.25000000000000006,0.07,0.08000000000000002,0.1609100266036863,17.32421426789684,0.7100000000000006,18.03421426789684,801,1.06541350728813,1.042870739453259,0.7100000000000006,0.7100000000000006,14.833141235345149,0.6600000000000006,0.050000000000000044,True
66,0.24000000000000005,0.25000000000000006,0.08000000000000002,0.09000000000000001,0.15718805373663997,17.536635937374104,0.7100000000000002,18.246635937374105,801,1.0690223134327375,1.0462140185110207,0.7100000000000002,0.7100000000000002,-14.82539169911646,0.6600000000000001,0.050000000000000044,True
66,0.24000000000000005,0.25000000000000006,0.09000000000000001,0.1,0.15342431381380983,17.77104386354388,0.7100000000000002,18.48104386354388,801,1.0727577041792526,1.049656399349823,0.7100000000000002,0.7100000000000002,-14.831037700493965,0.6600000000000001,0.050000000000000044,True
