side,offset,Omega_center,Delta_center,box_status,passed,sigma_minus_diff,alpha_center,y_center,sigma_center,worst_sigma,max_diff
1,0.00256,0.26516,0.08524711010906841,certified_box,True,0.03883530451055171,0.2608757989591446,0.5965,0.03967884202012731,0.03955560748905562,0.0008435375095755943
2,0.00256,0.26516,0.0801271101090684,certified_box,True,0.022151912004603144,0.28028019290728223,0.5965,0.022982159235755525,0.02297941387969687,0.0008302472311523825
1,0.00512,0.26516,0.0878071101090684,certified_box,True,0.046808725527024815,0.25165017194009875,0.5965,0.04764551657247918,0.04755971901078477,0.0008367910454543661
2,0.00512,0.26516,0.0775671101090684,certified_box,True,0.022364658520061392,0.27978582172968874,0.596,0.023194903697443953,0.02319165006285663,0.0008302451773825601
1,0.00256,0.265165,0.0852594908103719,certified_box,True,0.03883079492914095,0.2608841377486075,0.5965,0.03967432972175098,0.03955114185341135,0.0008435347926100365
2,0.00256,0.265165,0.08013949081037189,certified_box,True,0.02215186969420139,0.2802831378684597,0.5965,0.02298211690527188,0.022979417610976587,0.0008302472110704887
1,0.00512,0.265165,0.0878194908103719,certified_box,True,0.04680487014715157,0.2516577435184476,0.5965,0.047641660366968167,0.047555917948696916,0.0008367902198166015
2,0.00512,0.265165,0.0775794908103719,certified_box,True,0.022364796150749006,0.27978870586697185,0.596,0.023195041307927423,0.023191687868914207,0.0008302451571784156
1,0.00256,0.26517,0.0852718693580851,certified_box,True,0.03882629089366944,0.26089247439663965,0.5965,0.03966982296672938,0.03954668179274496,0.000843532073059933
2,0.00256,0.26517,0.08015186935808509,certified_box,True,0.022151833937279247,0.2802860826341531,0.5965,0.022982081128266614,0.022979413838899614,0.0008302471909873662
1,0.00512,0.26517,0.0878318693580851,certified_box,True,0.04680101870800436,0.251665314109765,0.5965,0.0476378081016312,0.04755212084294598,0.0008367893936268371
2,0.00512,0.26517,0.0775918693580851,certified_box,True,0.022364893823063683,0.2797915898276229,0.5965,0.02319513910536191,0.023191732148219023,0.0008302452822982253
1,0.00256,0.265175,0.0852842457522079,certified_box,True,0.03882179240132353,0.2609008089078243,0.5965,0.03966532175225786,0.0395422273042059,0.0008435293509343289
2,0.00256,0.265175,0.08016424575220789,certified_box,True,0.022151804733739826,0.28028902720417886,0.5965,0.022982051904642836,0.02297941662024934,0.0008302471709030092
1,0.00512,0.265175,0.0878442457522079,certified_box,True,0.046797171207775955,0.2516728837168711,0.5965,0.047633959774663316,0.04754831057452572,0.0008367885668873606
2,0.00512,0.265175,0.0776042457522079,certified_box,True,0.022364825209994124,0.2797944736114616,0.5965,0.023195070472092728,0.023191782900618105,0.0008302452620986045
1,0.00256,0.2651799999999999,0.085296619993858,certified_box,True,0.03881729945356611,0.26090914128177084,0.5965,0.039660826079802265,0.039537778389239865,0.000843526626236156
2,0.00256,0.2651799999999999,0.08017661999385799,certified_box,True,0.022151782083384582,0.2802919715785764,0.5965,0.022982029234202197,0.022979425954801902,0.0008302471508176141
1,0.00512,0.2651799999999999,0.08785661999385799,certified_box,True,0.04679332764758512,0.2516804523392211,0.5965,0.047630115387182724,0.04754449970388189,0.0008367877395976065
2,0.00512,0.2651799999999999,0.077616619993858,certified_box,True,0.0223647630716161,0.2797973572185134,0.5965,0.02319500831351413,0.02319182570725638,0.0008302452418980284
1,0.00256,0.265185,0.085308992084153,certified_box,True,0.038812812051856126,0.26091747151809036,0.5965,0.0396563359508247,0.039533332431740106,0.0008435238989685726
2,0.00256,0.265185,0.08018899208415299,certified_box,True,0.022151765986011478,0.2802949157573818,0.5965,0.022982013116742493,0.02297944184232767,0.0008302471307310163
1,0.00512,0.265185,0.087868992084153,certified_box,True,0.04678948802854551,0.2516880199762721,0.5965,0.047626274940304296,0.04754069278712471,0.0008367869117587847
2,0.00512,0.265185,0.077628992084153,certified_box,True,0.022364707407773316,0.2798002406488094,0.5965,0.023194952629469533,0.023191845563099778,0.0008302452216962177
1,0.00256,0.26519,0.08532136202421041,certified_box,True,0.03880833019766022,0.2609257996163829,0.5965,0.039651851366795436,0.03952886864451705,0.0008435211691352213
2,0.00256,0.26519,0.0802013620242104,certified_box,True,0.022151756441413345,0.28029785974063115,0.5965,0.022982003552056502,0.022979464282589814,0.0008302471106431579
1,0.00512,0.26519,0.0878813620242104,certified_box,True,0.04678565235177713,0.25169558662747515,0.5965,0.047622438435147754,0.04753688982537063,0.0008367860833706255
2,0.00512,0.26519,0.0776413620242104,certified_box,True,0.02236465821830791,0.2798031239023761,0.5965,0.023194903419801027,0.02319187189250565,0.0008302452014931178
1,0.00256,0.265195,0.08533372981514781,certified_box,True,0.03880385389244097,0.26093412557625156,0.5965,0.03964737232918028,0.039524410430145214,0.0008435184367393132
2,0.00256,0.265195,0.0802137298151478,certified_box,True,0.022151753449374,0.280300803528364,0.5965,0.022982000539928205,0.022979493275348543,0.0008302470905542075
1,0.00512,0.265195,0.0878937298151478,certified_box,True,0.046781820618395954,0.2517031522922851,0.5965,0.04761860587282907,0.0475330908197314,0.0008367852544331138
2,0.00512,0.265195,0.0776537298151478,certified_box,True,0.0223646155030534,0.27980600697924346,0.5965,0.023194860684342386,0.023191904695246547,0.0008302451812889884
1,0.00256,0.2652,0.085346095457524,certified_box,True,0.03879938313552646,0.2609424493997802,0.5965,0.0396428988373141,0.03951995778793236,0.0008435157017876452
2,0.00256,0.2652,0.08022609545752399,certified_box,True,0.022151757009722117,0.28030374712050693,0.5965,0.022982004080186216,0.02297949247062039,0.0008302470704640979
1,0.00512,0.2652,0.087906095457524,certified_box,True,0.04677799282806343,0.25171071697182756,0.5965,0.04761477725301177,0.04752929576985243,0.0008367844249483394
2,0.00512,0.2652,0.077666095457524,certified_box,True,0.022364579261884756,0.2798088898793343,0.5965,0.02319482442296851,0.0231919439711331,0.0008302451610837555
1,0.00256,0.2652049999999999,0.08535845895301551,certified_box,True,0.03879491793051775,0.26095077108408266,0.5965,0.03963843089479701,0.03951551072148766,0.0008435129642792591
2,0.00256,0.2652049999999999,0.0802384589530155,certified_box,True,0.022151767122185625,0.2803066905172074,0.5965,0.02298201417255844,0.022979490305066335,0.0008302470503728123
1,0.00512,0.2652049999999999,0.0879184589530155,certified_box,True,0.04677416898336081,0.25171828066387025,0.5965,0.047610952578275495,0.047525504350683104,0.000836783594914686
2,0.00512,0.2652049999999999,0.0776784589530155,certified_box,True,0.02236454949458013,0.2798117726027841,0.5965,0.02319479463545738,0.023191989719881782,0.0008302451408772465
1,0.00256,0.26521,0.0853708203021809,certified_box,True,0.038790458276740505,0.2609590906312401,0.5965,0.039633968500962236,0.03951106923011365,0.0008435102242217279
2,0.00256,0.26521,0.08025082030218089,certified_box,True,0.022151783786579338,0.28030963371839474,0.5965,0.022982030816859702,0.022979494692494745,0.0008302470302803632
1,0.00512,0.26521,0.0879308203021809,certified_box,True,0.04677034908394407,0.2517258433695452,0.5965,0.04760713184827747,0.0475216955337079,0.0008367827643334058
2,0.00512,0.26521,0.0776908203021809,certified_box,True,0.02236452620100352,0.2798146551495155,0.5965,0.023194771321673156,0.023192041941290507,0.0008302451206696382
1,0.00256,0.265215,0.08538317950613791,certified_box,True,0.038786004175662074,0.260967408040845,0.5965,0.03962951165727938,0.03950663331527274,0.0008435074816173089
2,0.00256,0.265215,0.0802631795061379,certified_box,True,0.022151807002667393,0.28031257672410625,0.5965,0.02298205401285413,0.022979505632680225,0.0008302470101867345
1,0.00512,0.265215,0.0879431795061379,certified_box,True,0.04676653313094261,0.2517334050882868,0.5965,0.04760331506414792,0.047517890673009135,0.0008367819332053115
2,0.00512,0.265215,0.0777031795061379,certified_box,True,0.0223645093809666,0.2798175375195596,0.5965,0.023194754481427448,0.023192080592152886,0.0008302451004608498
1,0.00256,0.26522,0.08539553656600411,certified_box,True,0.03878155562874808,0.26097572331248675,0.5965,0.039625060365218144,0.039502194825492824,0.0008435047364700685
2,0.00256,0.26522,0.0802755365660041,certified_box,True,0.022151836770206997,0.2803155195343806,0.5965,0.022982083760299064,0.02297952312539041,0.0008302469900920657
1,0.00512,0.26522,0.0879555365660041,certified_box,True,0.04676272112547624,0.25174096581954153,0.5965,0.047599502227006416,0.04751408976970802,0.0008367811015301728
2,0.00512,0.26522,0.0777155365660041,certified_box,True,0.02236449903427848,0.2798204197129437,0.5965,0.02319474411452948,0.023192101917892498,0.0008302450802509997
1,0.00256,0.265225,0.08540789148289711,certified_box,True,0.0387771126374656,0.26098403644575285,0.5965,0.039620614626249,0.0394977440250217,0.0008435019887834068
2,0.00256,0.265225,0.0802878914828971,certified_box,True,0.022151873088950596,0.2803184621492559,0.5965,0.022982120058946735,0.022979547170387162,0.0008302469699961376
1,0.00512,0.265225,0.0879678914828971,certified_box,True,0.0467589130686701,0.25174852556274774,0.5965,0.0475956933379784,0.04751029282493113,0.0008367802693083026
2,0.00512,0.265225,0.0777278914828971,certified_box,True,0.022364495160739403,0.2798233017296997,0.5965,0.0231947402207793,0.0231921297167642,0.0008302450600398954
1,0.00256,0.2652299999999999,0.08542024425681681,certified_box,True,0.03877267519900278,0.26099234744520616,0.5965,0.03961617443756836,0.039493298796109265,0.0008434992385655786
2,0.00256,0.2652299999999999,0.0803002442568168,certified_box,True,0.022151915958738156,0.28032140456855154,0.5965,0.022982162908637218,0.02297957776752242,0.0008302469498990606
1,0.00512,0.2652299999999999,0.0879802442568168,certified_box,True,0.04675510895872676,0.25175608432070584,0.5965,0.04759188839526867,0.047506499836866625,0.0008367794365419122
2,0.00512,0.2652299999999999,0.0777402442568168,certified_box,True,0.02236449776023711,0.2798261835696447,0.5965,0.02319474280006479,0.023192163988629316,0.0008302450398276792
1,0.00256,0.265235,0.08543259489055721,certified_box,True,0.03876824332124195,0.26100065630296804,0.5965,0.03961173980705361,0.03948885914667069,0.0008434964858116637
2,0.00256,0.265235,0.0803125948905572,certified_box,True,0.02215196537916999,0.28032434679263524,0.5965,0.02298221230897073,0.022979572432899473,0.0008302469298007396
1,0.00512,0.265235,0.0879925948905572,certified_box,True,0.04675130880115521,0.25176364208780977,0.5965,0.04758808740438358,0.047502710811040155,0.0008367786032283709
2,0.00512,0.265235,0.0777525948905572,certified_box,True,0.022364506832426616,0.2798290652331267,0.5965,0.023194751852040868,0.02319220473311376,0.0008302450196142504
1,0.00256,0.26524,0.08544494338300081,certified_box,True,0.03876381699709678,0.26100896302856913,0.5965,0.03960731072763326,0.0394844250695773,0.0008434937305364763
2,0.00256,0.26524,0.0803249433830008,certified_box,True,0.022152021350168423,0.28032728882110697,0.5965,0.02298226825986983,0.022979571872449495,0.0008302469097014079
1,0.00512,0.26524,0.0880049433830008,certified_box,True,0.04674751259124015,0.25177119887021493,0.5965,0.04758429036061128,0.0474989205340149,0.0008367777693711272
2,0.00512,0.26524,0.0777649433830008,certified_box,True,0.022364522377274917,0.2798319467197514,0.5965,0.023194767376674676,0.023192251950159254,0.0008302449993997593
1,0.00256,0.265245,0.0854572897375002,certified_box,True,0.03875939623659285,0.26101726761163446,0.5965,0.03960288720932473,0.03947999657489931,0.0008434909727318766
2,0.00256,0.265245,0.08033728973750019,certified_box,True,0.022152083871274098,0.28033023065444634,0.5965,0.022982330760874897,0.022979577864438883,0.0008302468896007988
1,0.00512,0.265245,0.0880172897375002,certified_box,True,0.046743720335954024,0.25177875466062916,0.5965,0.04758049727092167,0.047495117735498645,0.0008367769349676502
2,0.00512,0.265245,0.0777772897375002,certified_box,True,0.022364544394378908,0.2798348280299752,0.5965,0.02319478937356294,0.023192305639337718,0.0008302449791840334
1,0.00256,0.26525,0.08546963395293801,certified_box,True,0.03875498103263886,0.2610255700616971,0.5965,0.03959846924505127,0.03947557365550465,0.0008434882124124131
2,0.00256,0.26525,0.080349633952938,certified_box,True,0.02215215294240051,0.2803331722922513,0.5965,0.022982399811899545,0.02297959040882831,0.0008302468694990337
1,0.00512,0.26525,0.088029633952938,certified_box,True,0.04673993203057948,0.25178630946520886,0.5965,0.047576708130600685,0.04749131889390445,0.0008367761000212023
2,0.00512,0.26525,0.077789633952938,certified_box,True,0.022364572883696993,0.27983770916340206,0.5965,0.023194817842664115,0.023192340140182257,0.0008302449589671232
1,0.00256,0.265255,0.08548197603154921,certified_box,True,0.038750571390983354,0.2610338703733531,0.5965,0.03959405684055906,0.039471142630331926,0.0008434854495757082
2,0.00256,0.265255,0.0803619760315492,certified_box,True,0.022152228563171446,0.280336113734781,0.5965,0.022982475412567604,0.02297960950528918,0.0008302468493961585
1,0.00512,0.265255,0.0880419760315492,certified_box,True,0.046736147679170115,0.2517938632800185,0.5965,0.047572922943700545,0.04748752401329878,0.0008367752645304307
2,0.00512,0.265255,0.0778019760315492,certified_box,True,0.02236460784490548,0.2798405901202765,0.5965,0.023194852783654643,0.02319236293466865,0.0008302449387491639
1,0.00256,0.26526,0.0854943159744516,certified_box,True,0.03874616731309828,0.2610421685461715,0.5965,0.039589649997323145,0.03946670481215266,0.0008434826842248605
2,0.00256,0.26526,0.08037431597445159,certified_box,True,0.022152310733297223,0.2803390549820774,0.5965,0.022982557562589368,0.022979635153582516,0.0008302468292921438
1,0.00512,0.26526,0.0880543159744516,certified_box,True,0.046732367282858844,0.2518014161044825,0.5965,0.04756914171135429,0.0474837330948191,0.0008367744284954468
2,0.00512,0.26526,0.0778143159744516,certified_box,True,0.022364649277767646,0.2798434709006299,0.5965,0.02319489419629772,0.02319239220185179,0.0008302449185300739
1,0.00256,0.265265,0.085506653781645,certified_box,True,0.038741768796170944,0.2610504645847023,0.5965,0.039585248712540516,0.03946227256862584,0.0008434799163695698
2,0.00256,0.265265,0.08038665378164499,certified_box,True,0.022152399452581614,0.2803419960339572,0.5965,0.022982646261768495,0.022979663004550933,0.0008302468091868792
1,0.00512,0.265265,0.088066653781645,certified_box,True,0.04672859083985116,0.25180896794139174,0.5965,0.04756536443176944,0.047479946136666014,0.0008367735919182752
2,0.00512,0.265265,0.077826653781645,certified_box,True,0.02236469718213306,0.27984635150428033,0.5965,0.023194942080442742,0.02319242794158934,0.0008302448983096808
1,0.00256,0.26527,0.085518989454247,certified_box,True,0.03873737584166924,0.2610587584885162,0.5965,0.039580852987681624,0.039457845901231865,0.0008434771460123829
2,0.00256,0.26527,0.08039898945424699,certified_box,True,0.022152494720723257,0.2803449368904631,0.5965,0.022982741509803815,0.0229796574953647,0.0008302467890805583
1,0.00512,0.26527,0.088078989454247,certified_box,True,0.046724818351280895,0.2518165187901669,0.5965,0.047561591106080034,0.04747616313997588,0.0008367727547991364
2,0.00512,0.26527,0.077838989454247,certified_box,True,0.022364751557754716,0.27984923193125827,0.5965,0.02319499643584296,0.0231924701536446,0.000830244878088244
1,0.00256,0.265275,0.08553132299449291,certified_box,True,0.038732988455349386,0.26106705025219273,0.5965,0.03957646282850036,0.03945342481575889,0.0008434743731509739
2,0.00256,0.265275,0.0804113229944929,certified_box,True,0.022152596537325257,0.28034787755185314,0.5965,0.022982843306298358,0.022979658538435765,0.0008302467689730994
1,0.00512,0.265275,0.0880913229944929,certified_box,True,0.04672104982120613,0.2518240686468648,0.5965,0.04755782173834246,0.04747237402064729,0.0008367719171363222
2,0.00512,0.265275,0.0778513229944929,certified_box,True,0.02236481240428805,0.2798521121818085,0.5965,0.02319505726215379,0.023192518837683442,0.0008302448578657395
1,0.00256,0.26528,0.08554365440238261,certified_box,True,0.038728606634396694,0.26107533988027964,0.5965,0.03957207823219102,0.039449009309381895,0.0008434715977943246
2,0.00256,0.26528,0.0804236544023826,certified_box,True,0.02215270490217016,0.28035081801794887,0.5965,0.02298295165103459,0.022979666133634058,0.000830246748864429
1,0.00512,0.26528,0.0881036544023826,certified_box,True,0.04671728524783782,0.2518316175142674,0.5965,0.047554056326769865,0.047468577247306756,0.0008367710789320494
2,0.00512,0.26528,0.0778636544023826,certified_box,True,0.022364879721564583,0.2798549922557508,0.5965,0.023195124559206564,0.02319257399354743,0.000830244837641981
1,0.00256,0.265285,0.0855559836790338,certified_box,True,0.038724230380287494,0.2610836273723304,0.5965,0.03956769920023397,0.03944459938358503,0.0008434688199464814
2,0.00256,0.265285,0.08043598367903379,certified_box,True,0.022152819814944498,0.2803537582887884,0.5965,0.022983066543699034,0.022979680280728172,0.0008302467287545346
1,0.00512,0.265285,0.0881159836790338,certified_box,True,0.046713524632310564,0.2518391653917921,0.5965,0.047550294872497095,0.047464784436014595,0.0008367702401865329
2,0.00512,0.265285,0.0778759836790338,certified_box,True,0.02236495350932198,0.2798578721531155,0.5965,0.02319519832673902,0.023192604350068365,0.0008302448174170427
1,0.00256,0.2652899999999999,0.085568310825564,certified_box,True,0.03871985969448908,0.26109191272790994,0.5965,0.03956332573409822,0.039440175820610796,0.0008434660396091424
2,0.00256,0.2652899999999999,0.08044831082556399,certified_box,True,0.022152915720900473,0.2803566983644161,0.597,0.022983162575824594,0.022979700979483025,0.0008302468549241219
1,0.00512,0.2652899999999999,0.088128310825564,certified_box,True,0.046709767975764205,0.25184671227884986,0.5965,0.047546537376664276,0.04746099558791777,0.0008367694009000732
2,0.00512,0.2652899999999999,0.077888310825564,certified_box,True,0.022365033767290952,0.2798607518739341,0.5965,0.023195278564481992,0.0231926286121286,0.0008302447971910406
1,0.00256,0.265295,0.08558063584309071,certified_box,True,0.038715494578474,0.26110019594657174,0.5965,0.039558957835261234,0.039435750978779036,0.0008434632567872327
2,0.00256,0.265295,0.0804606358430907,certified_box,True,0.022152822463013828,0.280359638244869,0.597,0.022983069297832767,0.022979728229658918,0.00083024683481894
1,0.00512,0.265295,0.0881406358430907,certified_box,True,0.04670601527933142,0.2518542581748593,0.5965,0.04754278384040434,0.04745721070415967,0.0008367685610729175
2,0.00512,0.265295,0.0779006358430907,certified_box,True,0.022365120495195543,0.2798636314182403,0.5965,0.023195365272159343,0.023192659346489432,0.0008302447769637987
1,0.00256,0.2653,0.085592958731614,certified_box,True,0.038711048072489415,0.2611084770328497,0.597,0.03955450869006023,0.03943133171264139,0.0008434606175708206
2,0.00256,0.2653,0.08047295873161399,certified_box,True,0.022152735758060323,0.28036257792997094,0.597,0.022982982572773068,0.022979751562035643,0.0008302468147127452
1,0.00512,0.2653,0.088152958731614,certified_box,True,0.046702266541227326,0.25186180308259465,0.5965,0.04753903426193383,0.04745342978295455,0.0008367677207065051
2,0.00512,0.2653,0.077912958731614,certified_box,True,0.022365213692846247,0.279866510785853,0.5965,0.02319545844958178,0.023192696553008166,0.0008302447567355323
1,0.00256,0.265305,0.0856052794933691,certified_box,True,0.038706564060410405,0.2611167559813149,0.597,0.03955002189021127,0.03942691802799058,0.000843457829800867
2,0.00256,0.265305,0.08048527949336909,certified_box,True,0.022152655605798918,0.2803655174199798,0.597,0.02298290240040423,0.022979747655409357,0.0008302467946053102
1,0.00512,0.265305,0.0881652794933691,certified_box,True,0.046698521765517885,0.25186934699809715,0.5965,0.04753528864531779,0.04744965282838569,0.000836766879799904
2,0.00512,0.265305,0.0779252794933691,certified_box,True,0.022365313359867238,0.279869389977017,0.5965,0.02319555809637327,0.023192740231354127,0.0008302447365060315
1,0.00256,0.26531,0.0856175981294736,certified_box,True,0.0387020855974637,0.2611250327915127,0.597,0.039545540637019205,0.039422509926323915,0.0008434550395555044
2,0.00256,0.26531,0.08049759812947359,certified_box,True,0.02215258200607243,0.2803684567149392,0.597,0.02298282878056908,0.02297975030062931,0.000830246774496648
1,0.00512,0.26531,0.0881775981294736,certified_box,True,0.04669478095334404,0.25187688992077295,0.5965,0.04753154699169736,0.04744586487555517,0.0008367660383533163
2,0.00512,0.26531,0.0779375981294736,certified_box,True,0.022365419495966994,0.27987226899176487,0.5965,0.023195664212242322,0.023192790381282944,0.0008302447162753274
1,0.00256,0.2653149999999999,0.0856299146399274,certified_box,True,0.03869761268088289,0.26113330746797564,0.597,0.03954106492772621,0.03941810740482785,0.0008434522468433166
2,0.00256,0.2653149999999999,0.08050991463992739,certified_box,True,0.022152514958815962,0.2803713958146688,0.597,0.022982761713202883,0.02297975949756432,0.00083024675438692
1,0.00512,0.2653149999999999,0.0881899146399274,certified_box,True,0.04669104410291871,0.25188443185339693,0.5965,0.04752780929928692,0.04744207413760661,0.0008367651963682122
2,0.00512,0.2653149999999999,0.0779499146399274,certified_box,True,0.022365532100939584,0.2798751478299164,0.5965,0.0231957767969832,0.023192847002637896,0.0008302446960436159
1,0.00256,0.26532,0.085642229026407,certified_box,True,0.03869314531433094,0.2611415800077559,0.597,0.03953659476599538,0.03941371046715181,0.0008434494516644368
2,0.00256,0.26532,0.08052222902640699,certified_box,True,0.022152454463814218,0.2803743347193218,0.597,0.022982701198090306,0.022979775245936057,0.0008302467342760889
1,0.00512,0.26532,0.088202229026407,certified_box,True,0.04668723976477253,0.25189197279368625,0.597,0.04752400426442953,0.047438287365447224,0.0008367644996569997
2,0.00512,0.26532,0.077962229026407,certified_box,True,0.02236565117443703,0.27987802649161125,0.5965,0.023195895850247734,0.023192873220598095,0.0008302446758107043
1,0.00256,0.265325,0.0856545412894711,certified_box,True,0.038688683497186634,0.26114985041288485,0.597,0.03953213015121289,0.03940929436250691,0.0008434466540262519
2,0.00256,0.265325,0.08053454128947109,certified_box,True,0.02215240052094525,0.2803772734288273,0.597,0.02298264723510918,0.022979797545553227,0.0008302467141639278
1,0.00512,0.265325,0.0882145412894711,certified_box,True,0.04668340243385504,0.2518995127427255,0.597,0.04752016609045808,0.047434504558765606,0.0008367636566030378
2,0.00512,0.265325,0.0779745412894711,certified_box,True,0.022365776716196526,0.27988090497677687,0.5965,0.023196021371773113,0.023192898949079763,0.0008302446555765871
1,0.00256,0.26533,0.08566685143079601,certified_box,True,0.038684227233112586,0.2611581186804127,0.597,0.03952767108704059,0.03940488249391134,0.000843443853928006
2,0.00256,0.26533,0.080546851430796,certified_box,True,0.022152353129981112,0.2803802119433397,0.597,0.02298259982403186,0.022979826396126377,0.0008302466940507464
1,0.00512,0.26533,0.088226851430796,certified_box,True,0.04667956905546733,0.2519070516982326,0.597,0.047516331868477715,0.047430725720188284,0.0008367628130103846
2,0.00512,0.26533,0.077986851430796,certified_box,True,0.022365908725860778,0.2798837832855512,0.5965,0.023196153361202156,0.023192931149416233,0.0008302446353413777
1,0.00256,0.265335,0.08567915944982321,certified_box,True,0.03867977651720189,0.26116638481735405,0.597,0.03952321756858333,0.039400476202136096,0.0008434410513814404
2,0.00256,0.265335,0.0805591594498232,certified_box,True,0.022152312290882548,0.2803831502625689,0.597,0.02298255896481902,0.022979845216047325,0.0008302466739364732
1,0.00512,0.265335,0.0882391594498232,certified_box,True,0.04667573962638711,0.2519145896646557,0.597,0.047512501595269,0.047426950846468564,0.0008367619688818864
2,0.00512,0.265335,0.0779991594498232,certified_box,True,0.02236604720324723,0.2798866614176485,0.5965,0.023196291818352324,0.02319296982150951,0.0008302446151050941
1,0.00256,0.26534,0.08569146534990511,certified_box,True,0.03867533135954887,0.2611746488132717,0.597,0.03951876960592853,0.03939607549729792,0.0008434382463796629
2,0.00256,0.26534,0.0805714653499051,certified_box,True,0.022152278003269205,0.28038608838699913,0.597,0.02298252465709016,0.022979842910496835,0.0008302466538209569
1,0.00512,0.26534,0.0882514653499051,certified_box,True,0.04667191415363985,0.25192212663465263,0.597,0.047508675277854746,0.04742317994463973,0.0008367611242148963
2,0.00512,0.26534,0.07801146534990511,certified_box,True,0.022366192147849556,0.27988953937352895,0.5965,0.02319643674271715,0.023193014964935713,0.000830244594867593
1,0.00256,0.265345,0.0857037691299244,certified_box,True,0.038670891753104425,0.26118291067766997,0.597,0.039514327192040045,0.039391680372293326,0.0008434354389356197
2,0.00256,0.265345,0.08058376912992439,certified_box,True,0.022152250267137765,0.2803890263162302,0.597,0.022982496900842003,0.02297984715647066,0.0008302466337042374
1,0.00512,0.265345,0.0882637691299244,certified_box,True,0.04666809263253963,0.2519296626143553,0.597,0.047504852911552146,0.04741939316767858,0.0008367602790125135
2,0.00512,0.265345,0.0780237691299244,certified_box,True,0.022366156889802587,0.2798924171527993,0.597,0.023196401610055123,0.02319306657963115,0.0008302447202525359
1,0.00256,0.26535,0.08571607079155741,certified_box,True,0.038666457701532694,0.26119117040758777,0.597,0.03950989033058287,0.0393872908307789,0.0008434326290501776
2,0.00256,0.26535,0.0805960707915574,certified_box,True,0.022152229082239065,0.28039196405041616,0.597,0.02298247569582549,0.022979857953698005,0.0008302466135864231
1,0.00512,0.26535,0.0882760707915574,certified_box,True,0.04666427506572374,0.25193719760146793,0.597,0.04750103449899841,0.04741560847443396,0.0008367594332746748
2,0.00512,0.26535,0.0780360707915574,certified_box,True,0.022366095630775,0.27989529475560043,0.597,0.02319634033079474,0.023193124665298992,0.0008302447000197398
1,0.00256,0.265355,0.08572837033648041,certified_box,True,0.03866202920849998,0.2611994280000597,0.597,0.039505459025224905,0.03938290271202401,0.0008434298167249247
2,0.00256,0.265355,0.0806083703364804,certified_box,True,0.022152214448321314,0.2803949015897081,0.597,0.0229824610417889,0.0229798753018955,0.0008302465934675886
1,0.00512,0.265355,0.0882883703364804,certified_box,True,0.04666046145582547,0.25194473159370034,0.597,0.04749722004282563,0.04741182775080003,0.0008367585870001632
2,0.00512,0.265355,0.0780483703364804,certified_box,True,0.022366040844354687,0.27989817218207313,0.597,0.023196285524140582,0.023193146750445016,0.0008302446797858942
1,0.00256,0.26536,0.0857406677641347,certified_box,True,0.0386576062691006,0.2612076834620907,0.597,0.03950103327107076,0.03937849822477008,0.0008434270019701637
2,0.00256,0.26536,0.08062066776413469,certified_box,True,0.02215220636531329,0.2803978389338196,0.597,0.02298245293866079,0.022979899200966082,0.0008302465733474961
1,0.00512,0.26536,0.0883006677641347,certified_box,True,0.046656651799626844,0.25195226459549175,0.597,0.047493409539818864,0.04740805099353797,0.0008367577401920174
2,0.00512,0.26536,0.0780606677641347,certified_box,True,0.022365992530517912,0.2799010494319305,0.597,0.023196237190068726,0.023193173944217944,0.0008302446595508135
1,0.00256,0.265365,0.0857529630773141,certified_box,True,0.0386531888912879,0.2612159367857257,0.597,0.039496613076069415,0.03937409932265436,0.0008434241847815142
2,0.00256,0.265365,0.08063296307731409,certified_box,True,0.02215220483285652,0.28040077608312375,0.597,0.02298245138608268,0.022979929650524145,0.000830246553226158
1,0.00512,0.265365,0.0883129630773141,certified_box,True,0.04665284610269434,0.25195979660117507,0.597,0.04748960299554217,0.047404278208224154,0.0008367568928478328
2,0.00512,0.265365,0.0780729630773141,certified_box,True,0.02236595068895787,0.2799039265055276,0.597,0.02319619532827242,0.023193207609396017,0.0008302446393145507
1,0.00256,0.26537,0.0857652562760189,certified_box,True,0.03864877707230009,0.26122418797547164,0.597,0.03949219843746711,0.03936970600288979,0.0008434213651670198
2,0.00256,0.26537,0.08064525627601889,certified_box,True,0.02215220985082338,0.2804037130374422,0.597,0.02298245638392713,0.022979943964105267,0.000830246533103751
1,0.00512,0.26537,0.0883252562760189,certified_box,True,0.04664904436327567,0.25196732761350177,0.597,0.04748580040824538,0.04740050939308967,0.0008367560449697121
2,0.00512,0.26537,0.0780852562760189,certified_box,True,0.02236591531959192,0.2799068034026862,0.597,0.023196159938669084,0.023193247745833288,0.0008302446190771651
1,0.00256,0.2653749999999999,0.0857775473613664,certified_box,True,0.038644370813660116,0.2612324370308493,0.597,0.03948778935679076,0.039365318266987664,0.0008434185431306407
2,0.00256,0.2653749999999999,0.08065754736136639,certified_box,True,0.02215222141898341,0.2804066497968199,0.597,0.022982467931963638,0.022979943258311108,0.0008302465129802289
1,0.00512,0.2653749999999999,0.0883375473613664,certified_box,True,0.04664524658254519,0.2519748576318564,0.597,0.047482001779102806,0.047396741569152724,0.0008367551965576162
2,0.00512,0.2653749999999999,0.0780975473613664,certified_box,True,0.02236588642224255,0.2799096801234393,0.597,0.023196131021081225,0.023193294353287378,0.0008302445988386749
