k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,param_pert,higher_rank_margin,passed
91,0.21000000000000002,0.22000000000000003,0.08000000000000002,0.09000000000000001,0.10650000304317053,21.630453069688578,0.9600000000000002,22.59045306968858,1.2379754914863257,1.1879966130135633,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.21000000000000002,0.22000000000000003,0.09000000000000001,0.1,0.10489685306869023,21.99114367194211,0.9600000000000002,22.95114367194211,1.2393842476460961,1.189490457054917,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.21000000000000002,0.22000000000000003,0.1,0.11000000000000001,0.1032098314356927,22.38304045477292,0.9600000000000009,23.343040454772922,1.2412812811928549,1.1914029896228266,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.21000000000000002,0.22000000000000003,0.11000000000000001,0.12000000000000001,0.10145471669305062,22.804534636777873,0.9600000000000002,23.764534636777874,1.243381578561192,1.193456085626784,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.05,0.060000000000000005,0.12624235382440768,21.630453069688592,0.9600000000000005,22.590453069688593,1.2510737028194003,1.201094824346638,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.060000000000000005,0.07,0.12459548129083964,21.87788380991183,0.9600000000000005,22.83788380991183,1.252297412015422,1.2024330368846108,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.07,0.08000000000000002,0.12278655453590176,22.15994810463238,0.9600000000000009,23.119948104632382,1.2541394372608037,1.204311962897371,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.08000000000000002,0.09000000000000001,0.12084278932942874,22.475342044115823,0.9600000000000002,23.435342044115824,1.2562478722792205,1.2063854423981235,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.09000000000000001,0.1,0.11878977725412265,22.82268389125172,0.9600000000000002,23.78268389125172,1.2590595216854166,1.2090959000651396,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.1,0.11000000000000001,0.11665097436339109,23.20053878684716,0.9600000000000009,24.160538786847162,1.2610593125243463,1.211140843956481,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.22000000000000003,0.23000000000000004,0.11000000000000001,0.12000000000000001,0.1144474395209539,23.607441623352603,0.9600000000000002,24.567441623352604,1.2636017704509073,1.2136679460131987,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.05,0.060000000000000005,0.14479765180136278,22.512156715872422,0.9600000000000005,23.472156715872423,1.2651206889604625,1.215179929990522,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.060000000000000005,0.07,0.14251325241411078,22.750000000000014,0.9600000000000005,23.710000000000015,1.2670131964035847,1.217202272033837,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.07,0.08000000000000002,0.14004541652950941,23.021381366025807,0.9600000000000009,23.981381366025808,1.2697165757745421,1.2197553645953225,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.08000000000000002,0.09000000000000001,0.13743683014094057,23.325130224716883,0.9600000000000002,24.285130224716884,1.2723099107375817,1.2223405069830204,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.09000000000000001,0.1,0.13472503210003042,23.660000000000004,0.9600000000000002,24.620000000000005,1.27503611239175,1.2251980557115878,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.1,0.11000000000000001,0.1319422303813173,24.024689384048255,0.9600000000000009,24.984689384048256,1.277968144419331,1.2279987656512341,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.23000000000000004,0.24000000000000005,0.11000000000000001,0.12000000000000001,0.1291155359321745,24.417862314297683,0.9600000000000002,25.377862314297683,1.2810087550443168,1.2310523331657777,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.05,0.060000000000000005,0.16801282872841605,23.396027440572098,0.9600000000000005,24.3560274405721,1.2743837312086803,1.2244738389124261,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.060000000000000005,0.07,0.16454003798465083,23.624974074059864,0.9600000000000005,24.584974074059865,1.277435564056739,1.2274661045566166,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.07,0.08000000000000002,0.1609100266036863,23.88641664210018,0.9600000000000009,24.84641664210018,1.2813747030828149,1.2314823001870308,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.08000000000000002,0.09000000000000001,0.15718805373663997,24.179301065167298,0.9600000000000002,25.1393010651673,1.2851330639394472,1.235253498333957,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.09000000000000001,0.1,0.15342431381380983,24.502499872462003,0.9600000000000002,25.462499872462004,1.288466542270612,1.2385400719324515,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.1,0.11000000000000001,0.14965670708681655,24.85483051642075,0.9600000000000009,25.814830516420752,1.2924723215323302,1.2426367413848003,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.24000000000000005,0.25000000000000006,0.11000000000000001,0.12000000000000001,0.14591344372574266,25.235072815428932,0.9600000000000002,26.195072815428933,1.2958444237924538,1.2458538268164445,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.05,0.060000000000000005,0.20083880462894677,24.281828596709943,0.9600000000000005,25.241828596709944,1.2745201764952492,1.224635139742858,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.060000000000000005,0.07,0.19421355425276243,24.502499872462035,0.9600000000000005,25.462499872462036,1.2804766661954852,1.2305501958573246,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.07,0.08000000000000002,0.1879209255028373,24.75467632589851,0.9600000000000009,25.714676325898512,1.2869820815821698,1.2371474375397302,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.08000000000000002,0.09000000000000001,0.18193271735049898,25.037406015799682,0.9600000000000002,25.997406015799683,1.2921407147197779,1.2421457031509315,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.09000000000000001,0.1,0.17622462958083657,25.349666664475127,0.9600000000000002,26.309666664475127,1.29812467629537,1.2482957621581066,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.1,0.11000000000000001,0.17077551516457606,25.690381468557433,0.9600000000000009,26.650381468557434,1.302767438868738,1.252860357466945,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.25000000000000006,0.26000000000000006,0.11000000000000001,0.12000000000000001,0.16556680955521036,26.05843433516298,0.9600000000000002,27.01843433516298,1.3082223556491983,1.2583728458057242,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.05,0.060000000000000005,0.25942216602104534,25.16935636840959,0.9600000000000005,26.129356368409592,1.2512716066789586,1.2014064227697805,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.060000000000000005,0.07,0.25582987055970396,25.382312739386048,0.9600000000000005,26.34231273938605,1.2546116199491946,1.2047208761246002,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.07,0.08000000000000002,0.2305772289686646,25.6258326693983,0.9600000000000009,26.5858326693983,1.2775377833809403,1.2275644137016206,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.08000000000000002,0.09000000000000001,0.2168119135214162,25.89905403677905,0.9600000000000002,26.85905403677905,1.2898690203814551,1.2399451281197846,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.09000000000000001,0.1,0.2062004133302046,26.201047688976097,0.9600000000000002,27.161047688976097,1.2996850653060226,1.2497566688189345,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.1,0.11000000000000001,0.19724462294163458,26.530831121546143,0.9600000000000009,27.490831121546144,1.3083867359755754,1.258403406663674,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.26000000000000006,0.2700000000000001,0.11000000000000001,0.12000000000000001,0.18935619396220402,26.887381798903366,0.9600000000000002,27.847381798903367,1.3154953057931955,1.2655896036446226,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.05,0.060000000000000005,0.2586104644705296,26.058434335162946,0.9600000000000005,27.018434335162947,1.2801813714652779,1.2303318616218037,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.060000000000000005,0.07,0.26290039940489673,26.264182835184496,0.9600000000000005,27.224182835184497,1.2766053405000486,1.2267441997762676,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.07,0.08000000000000002,0.26851733357929564,26.499599996981118,0.9600000000000009,27.45959999698112,1.2720724769311496,1.2221459314820937,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.08000000000000002,0.09000000000000001,0.2760219087356501,26.763902929132005,0.9600000000000002,27.723902929132006,1.2656166459697977,1.2157535112051714,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.09000000000000001,0.1,0.2552301773845622,27.056245120119677,0.9600000000000002,28.016245120119677,1.2844623493084464,1.2346113793438211,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.1,0.11000000000000001,0.23409910854972824,27.37572830081422,0.9600000000000009,28.33572830081422,1.303614488977043,1.2537276433770184,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.2700000000000001,0.2800000000000001,0.11000000000000001,0.12000000000000001,0.21990595313102274,27.721414105344657,0.9600000000000002,28.681414105344658,1.3172449350582456,1.2672773146656597,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.05,0.060000000000000005,0.25791814341786146,26.94890906882876,0.9600000000000005,27.90890906882876,1.3085216377158153,1.258684300092906,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.060000000000000005,0.07,0.2617666847226715,27.14790968012094,0.9600000000000005,28.10790968012094,1.3053654551575622,1.2555287358665683,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.07,0.08000000000000002,0.26668236366712617,27.37572830081423,0.9600000000000009,28.33572830081423,1.3014290778240472,1.2515422322240226,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.08000000000000002,0.09000000000000001,0.27297703708720644,27.6316521402539,0.9600000000000002,28.591652140253903,1.29634101149324,1.2463556056536351,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.09000000000000001,0.1,0.2812075871335372,27.914908203323964,0.9600000000000002,28.874908203323965,1.289744282588669,1.2397876940016037,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.1,0.11000000000000001,0.2858638502555518,28.22467360307292,0.9600000000000009,29.18467360307292,1.2858597043405877,1.235885948170942,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.2800000000000001,0.2900000000000001,0.11000000000000001,0.12000000000000001,0.2638768902510054,28.5600857841849,0.9600000000000002,29.5200857841849,1.3054623023606904,1.2555972925901073,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.05,0.060000000000000005,0.25731889823857573,27.840646544216632,0.9600000000000005,28.800646544216633,1.3363473121859377,1.2865192039779496,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.060000000000000005,0.07,0.26080982614687237,28.03331767736382,0.9600000000000005,28.99331767736382,1.3335316608383208,1.2835431820842453,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.07,0.08000000000000002,0.2651927579729801,28.253997947193263,0.9600000000000009,29.213997947193263,1.3300110892367931,1.2801578504190572,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.08000000000000002,0.09000000000000001,0.2706589685864939,28.50203676932581,0.9600000000000002,29.46203676932581,1.3258155537831875,1.2758798982419577,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.09000000000000001,0.1,0.27750598991927433,28.77672670753224,0.9600000000000002,29.73672670753224,1.3201548970602588,1.2702610603026543,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.1,0.11000000000000001,0.2862158898174506,29.07731246178028,0.9600000000000009,30.03731246178028,1.3128839054198744,1.2629880375431624,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.2900000000000001,0.3000000000000001,0.11000000000000001,0.12000000000000001,0.28899016336989897,29.40299984695442,0.9600000000000002,30.36299984695442,1.3108387444545633,1.2608995999694406,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.05,0.060000000000000005,0.2567941827173406,28.733529195001505,0.9600000000000005,29.693529195001506,1.3636265208083311,1.3136374144194405,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.060000000000000005,0.07,0.2599876407222379,28.92025241936875,0.9600000000000005,29.88025241936875,1.3610524691580248,1.3110854918681105,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.07,0.08000000000000002,0.2639472650276006,29.134215280319456,0.9600000000000009,30.094215280319457,1.3578363252834733,1.3078459344523785,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.08000000000000002,0.09000000000000001,0.2687979941811272,29.37482255265558,0.9600000000000002,30.33482255265558,1.3544202018724636,1.304527401621386,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.09000000000000001,0.1,0.2747172778390305,29.64142540432225,0.9600000000000002,30.60142540432225,1.3491954989929986,1.2993560439370995,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.1,0.11000000000000001,0.2819582458305533,29.933329250185405,0.9600000000000009,30.893329250185406,1.3430190913339075,1.2930298854274582,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3000000000000001,0.3100000000000001,0.11000000000000001,0.12000000000000001,0.28995353357695,30.249801652242297,0.9600000000000002,31.209801652242298,1.3367308947483523,1.2868749815658564,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.05,0.060000000000000005,0.2563304028825375,29.6274534849015,0.9600000000000005,30.587453484901502,1.390483749598621,1.3405042504402847,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.060000000000000005,0.07,0.2592714296324594,29.808577624569796,0.9600000000000005,30.768577624569797,1.3880587427336457,1.3381097530833705,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.07,0.08000000000000002,0.2628838732234723,30.016208954496623,0.9600000000000009,30.976208954496624,1.3851631494745182,1.3352015221285567,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.08000000000000002,0.09000000000000001,0.2672529625303431,30.249801652242287,0.9600000000000002,31.209801652242287,1.3822635167815958,1.3324076035991,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.09000000000000001,0.1,0.2724921417405669,30.508759397917224,0.9600000000000002,31.468759397917225,1.3773550820563218,1.3274046703135958,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.1,0.11000000000000001,0.2787501205285431,30.792442254553453,0.9600000000000009,31.752442254553454,1.3722830152996726,1.3223577916289906,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3100000000000001,0.3200000000000001,0.11000000000000001,0.12000000000000001,0.28621363405638167,31.10017363295586,0.9600000000000002,32.06017363295586,1.3661031441425813,1.3161651789822137,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.05,0.060000000000000005,0.2559172845530091,30.522327892872134,0.9600000000000005,31.482327892872135,1.416944557215518,1.366972608179213,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.060000000000000005,0.07,0.2586407252740856,30.69817258404812,0.9600000000000005,31.65817258404812,1.414593794688551,1.3646597685307458,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.07,0.08000000000000002,0.2619616429903904,30.899826860356374,0.9600000000000009,31.859826860356375,1.4119507850286475,1.3620137523321638,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.08000000000000002,0.09000000000000001,0.26594001422086644,31.126789105206488,0.9600000000000002,32.086789105206485,1.4090058212245882,1.359026398942336,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.09000000000000001,0.1,0.2706518560941563,31.378510162211356,0.9600000000000002,32.33851016221136,1.4049735476120224,1.355068439337006,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.1,0.11000000000000001,0.27619091677631796,31.654399378285476,0.9600000000000009,32.614399378285476,1.40069834385173,1.3508292316525154,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3200000000000001,0.3300000000000001,0.11000000000000001,0.12000000000000001,0.28266679215740975,31.95383075626457,0.9600000000000002,32.913830756264566,1.3954283146628745,1.3455588741230804,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.05,0.060000000000000005,0.25554686777031393,31.418071232970362,0.9600000000000005,32.37807123297036,1.4430362596277864,1.3930701003176484,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.060000000000000005,0.07,0.2580803885797807,31.588930023031853,0.9600000000000005,32.54893002303185,1.4406941019576665,1.3907724301431998,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.07,0.08000000000000002,0.2611520334665373,31.784933537762832,0.9600000000000009,32.74493353776283,1.4382449560482495,1.3883288988260514,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.08000000000000002,0.09000000000000001,0.26480497590155905,32.00561981902562,0.9600000000000002,32.96561981902562,1.4355268815749718,1.3855789727582668,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.09000000000000001,0.1,0.26909186191028284,32.25048216693823,0.9600000000000002,33.21048216693823,1.4319841950955152,1.382118606256269,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.1,0.11000000000000001,0.2740746398732426,32.51897446107427,0.9600000000000009,33.47897446107427,1.4283216262171095,1.3783530076184902,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.3300000000000001,0.34000000000000014,0.11000000000000001,0.12000000000000001,0.2798219149012093,32.8105166067223,0.9600000000000002,33.7705166067223,1.423559482372502,1.3736030968595987,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.05,0.060000000000000005,0.25521285820921885,32.31461124630783,0.9600000000000005,33.27461124630783,1.4687126075610593,1.4187507288128494,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.060000000000000005,0.07,0.2575788920763967,32.480754301586096,0.9600000000000005,33.4407543015861,1.4663909955829755,1.4164794219985193,0.9600000000000005,0.9600000000000005,0.9100000000000005,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.07,0.08000000000000002,0.26043430625797315,32.67140798924967,0.9600000000000009,33.631407989249674,1.4640835400518275,1.4141853086137706,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.08000000000000002,0.09000000000000001,0.26381069464145784,32.886146019258646,0.9600000000000002,33.84614601925865,1.461560167263313,1.4116395979133731,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.09000000000000001,0.1,0.26774537907333,33.124499996226405,0.9600000000000002,34.084499996226405,1.4586703190226997,1.4086930463009593,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.1,0.11000000000000001,0.2722806323420722,33.3859641166764,0.9600000000000009,34.3459641166764,1.4548588161306104,1.4049373566586962,0.9600000000000009,0.9600000000000009,0.9100000000000008,0.050000000000000044,True
91,0.34000000000000014,0.35000000000000014,0.11000000000000001,0.12000000000000001,0.27746124619652845,33.67000000000003,0.9600000000000002,34.63000000000003,1.4505956521266286,1.4006965166799419,0.9600000000000002,0.9600000000000002,0.9100000000000001,0.050000000000000044,True
92,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,20.093103294414227,0.9700000000000005,21.063103294414226,1.2202400620235057,1.1703274949751303,0.9700000000000005,0.9700000000000005,0.9200000000000005,0.050000000000000044,True
92,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,20.365068131484364,0.9700000000000005,21.335068131484363,1.2215754855462666,1.1717271955194348,0.9700000000000005,0.9700000000000005,0.9200000000000005,0.050000000000000044,True
92,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,20.674428649904694,0.9700000000000009,21.644428649904697,1.222707764290962,1.1728358088764346,0.9700000000000009,0.9700000000000009,0.9200000000000008,0.050000000000000044,True
92,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,21.019533772184428,0.9700000000000002,21.989533772184426,1.224061136011745,1.174084922893144,0.9700000000000002,0.9700000000000002,0.9200000000000002,0.050000000000000044,True
92,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,21.398654163287933,0.9700000000000002,22.368654163287932,1.2254770353130415,1.17554700369856,0.9700000000000002,0.9700000000000002,0.9200000000000002,0.050000000000000044,True
92,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,21.81001604767867,0.9700000000000009,22.78001604767867,1.2271178112055081,1.177161635662353,0.9700000000000009,0.9700000000000009,0.9200000000000008,0.050000000000000044,True
