Omega_lo,Omega_hi,Delta_lo,Delta_hi,Omega_center,Delta_center,alpha_upper_gap3,Ymax,sigma_center_min,y_at_min,pert_bound,k4_gt_k3_margin,passed,depth
0.2,0.2025,0.1124999999999999,0.1149999999999999,0.20125,0.1137499999999999,0.29537764541926526,13.425865893863234,0.015547711478198441,-0.5831860497646844,0.01209779154591592,0.0034499199322825212,True,0
0.2,0.2025,0.1149999999999999,0.1175,0.20125,0.11624999999999994,0.2959963652314774,13.42716462995818,0.01533753668718627,0.5832424636138089,0.012097994473430934,0.003239542213755336,True,0
0.2,0.2025,0.1175,0.12,0.20125,0.11875,0.2966291673877233,13.42849116617351,0.015123738041176428,-0.5833000850306629,0.012098201744714432,0.003025536296461996,True,0
