Omega_over_gamma,Delta_star_over_gamma,g_at_star,gap1_star,gap2_star,Delta_k1_side,gap1_k1_side,gap2_k1_side,winner_k1_side,Delta_k2_side,gap1_k2_side,gap2_k2_side,winner_k2_side,eta
0.26492,0.08209028289858251,-8.67866889464608e-12,0.2806467297378104,0.28064672972913174,0.08212028289858252,0.2799652734311261,0.28065278349417344,1,0.08206028289858251,0.28141912218188736,0.28064067826372335,2,3e-05
0.26492499999999997,0.08210276821497829,-1.066907673319406e-11,0.280649745322391,0.28064974531172193,0.0821327682149783,0.2799693744438857,0.28065579979092065,1,0.08207276821497829,0.2814205394389344,0.2806436931320824,2,3e-05
0.26493,0.08211525132749231,-1.1472212069207899e-11,0.28065276069004064,0.2806527606785684,0.08214525132749231,0.2799734716896116,0.28065881587169766,1,0.08208525132749231,0.2814219640431575,0.28064670778492534,2,3e-05
0.264935,0.08212773223724217,-9.513057008803116e-12,0.2806557758392232,0.28065577582971013,0.08215773223724217,0.2799775651835126,0.28066183173654297,1,0.08209773223724216,0.28142339593567595,0.28064972222228934,2,3e-05
0.26494,0.08214021094534546,-3.2533420402103275e-12,0.2806587907684377,0.28065879076518435,0.08217021094534546,0.27998165494071786,0.28066484738549263,1,0.08211021094534546,0.2814248350581977,0.28065273644421385,2,3e-05
0.264945,0.08215268745291977,8.901768211444505e-12,0.2806618054761277,0.28066180548502945,0.08218268745291978,0.2799857409762093,0.280667862818587,1,0.08212268745291977,0.2814262813530738,0.2806557504507353,2,3e-05
0.26494999999999996,0.08216516175996512,1.70174985214544e-12,0.2806648199873566,0.28066481998905835,0.08219516175996512,0.2799898233287381,0.2806708780356386,1,0.08213516175996512,0.2814277347936652,0.2806587642416676,2,3e-05
0.264955,0.08217763386871665,3.6274871995090052e-12,0.2806678342739067,0.28066783427753417,0.08220763386871666,0.279993901989204,0.2806738930369099,1,0.08214763386871665,0.28142919529282745,0.28066177781727336,2,3e-05
0.26496,0.0821901037791744,-1.0424050511659289e-11,0.2806708483606948,0.28067084835027073,0.08222010377917441,0.27999797699603796,0.2806769078222156,1,0.0821601037791744,0.28143066282493584,0.2806647911773656,2,3e-05
0.264965,0.08220257149357349,-1.2045808794880486e-11,0.2806738622195772,0.2806738622075314,0.08223257149357349,0.2800020483400199,0.2806799223918195,1,0.08217257149357349,0.28143213730410005,0.28066780432220984,2,3e-05
0.26497,0.08221503701303154,3.738120923912902e-13,0.280676875848982,0.2806768758493558,0.08224503701303154,0.2800061160356133,0.28068293674576034,1,0.08218503701303154,0.2814336186754707,0.28067081725184373,2,3e-05
0.26497499999999996,0.08222750033754855,1.877442645792371e-12,0.28067988927367915,0.2806798892755566,0.08225750033754856,0.280010180120884,0.28068595088385245,1,0.08219750033754855,0.28143510691489615,0.28067382996608026,2,3e-05
0.26498,0.08223996146824211,-5.78137537843304e-12,0.28068290249195615,0.2806829024861748,0.08226996146824211,0.2800142406100123,0.2806889648061342,1,0.08220996146824211,0.2814366019683991,0.28067684246495955,2,3e-05
0.26498499999999997,0.0822524204073474,5.675682146488725e-12,0.2806859154757977,0.28068591548147337,0.0822824204073474,0.2800182974934757,0.28069197851287087,1,0.0822224204073474,0.2814381037525353,0.28067985474874707,2,3e-05
0.26499,0.08226487715486439,1.1435241642487881e-11,0.28068892824983216,0.2806889282612674,0.08229487715486439,0.28002235080892934,0.28069499200387676,1,0.08223487715486438,0.2814396122445328,0.28068286681725396,2,3e-05
0.264995,0.0822773317113519,8.587575095475586e-14,0.2806919408253976,0.2806919408254835,0.0823073317113519,0.2800264005820253,0.28069800527907873,1,0.0822473317113519,0.2814411274069138,0.2806858786704097,2,3e-05
0.265,0.08228978407904505,-1.5376588891058418e-13,0.2806949531745407,0.2806949531743869,0.08231978407904506,0.28003044680300043,0.28070101833874284,1,0.08225978407904505,0.2814426491579142,0.28068889030847927,2,3e-05
0.265005,0.08230223425850273,-7.001066393286237e-13,0.28069796530860414,0.28069796530790403,0.08233223425850274,0.2800344894973228,0.2807040311827955,1,0.08227223425850273,0.2814441774610943,0.28069190173138825,2,3e-05
0.26500999999999997,0.08231468225084244,2.630118345336996e-13,0.2807009772258151,0.2807009772260781,0.08234468225084245,0.28003852867859386,0.2807070438112781,1,0.08228468225084244,0.28144571226557624,0.280694912939178,2,3e-05
