k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,param_pert,higher_rank_margin,passed
111,0.3300000000000001,0.34000000000000014,0.060000000000000005,0.07,0.2580803885797807,38.53155200611575,1.1600000000000006,39.69155200611576,1.618508879987685,1.5685195197784714,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.3300000000000001,0.34000000000000014,0.07,0.08000000000000002,0.2611520334665373,38.77063321639206,1.160000000000001,39.93063321639207,1.6157360613549128,1.5658227698344231,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.3300000000000001,0.34000000000000014,0.08000000000000002,0.09000000000000001,0.26480497590155905,39.03982197705316,1.1600000000000004,40.19982197705316,1.6130526258363957,1.5630528472579712,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.3300000000000001,0.34000000000000014,0.09000000000000001,0.1,0.26909186191028284,39.33850022560603,1.1600000000000004,40.49850022560604,1.609644720545427,1.559646572118753,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.3300000000000001,0.34000000000000014,0.1,0.11000000000000001,0.2740746398732426,39.66600181515654,1.160000000000001,40.826001815156545,1.6053932922550251,1.5554837545836853,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.3300000000000001,0.34000000000000014,0.11000000000000001,0.12000000000000001,0.2798219149012093,40.021619157650335,1.1600000000000004,41.18161915765034,1.6012811207656155,1.551303427613127,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.05,0.060000000000000005,0.25521285820921885,39.416723608133665,1.1600000000000006,40.57672360813367,1.6485414822168816,1.5985701477241074,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.060000000000000005,0.07,0.2575788920763967,39.619381620615876,1.1600000000000006,40.77938162061588,1.6466561397759292,1.5966814073977225,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.07,0.08000000000000002,0.26043430625797315,39.851937217656165,1.160000000000001,41.01193721765617,1.6442022659350284,1.5943093982736476,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.08000000000000002,0.09000000000000001,0.26381069464145784,40.11387041909571,1.1600000000000004,41.273870419095715,1.6418252356662038,1.5918568695413917,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.09000000000000001,0.1,0.26774537907333,40.404609885506915,1.1600000000000004,41.56460988550692,1.638856071697737,1.5888986078930418,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.1,0.11000000000000001,0.2722806323420722,40.72353864781405,1.160000000000001,41.883538647814056,1.6349822930683247,1.585001936686686,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.34000000000000014,0.35000000000000014,0.11000000000000001,0.12000000000000001,0.27746124619652845,41.07000000000006,1.1600000000000004,42.23000000000006,1.6308202373929899,1.580902979709774,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
112,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,24.461169227982563,1.1700000000000006,25.631169227982564,1.3586936176467557,1.3088275296545717,1.1700000000000006,1.1700000000000006,1.1200000000000006,0.050000000000000044,True
112,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,24.79225685572014,1.1700000000000006,25.962256855720142,1.360051714038213,1.3101242970079818,1.1700000000000006,1.1700000000000006,1.1200000000000006,0.050000000000000044,True
112,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,25.168869660753536,1.170000000000001,26.338869660753538,1.361207074395139,1.311322851552802,1.170000000000001,1.170000000000001,1.120000000000001,0.050000000000000044,True
112,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,25.588997635702732,1.1700000000000002,26.758997635702734,1.3627170251991692,1.3127935221474856,1.1700000000000002,1.1700000000000002,1.12,0.050000000000000044,True
112,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,26.050535503133144,1.1700000000000002,27.220535503133146,1.3638744148205624,1.3140199541921134,1.1700000000000002,1.1700000000000002,1.12,0.050000000000000044,True
112,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,26.551323884130525,1.170000000000001,27.721323884130527,1.3655122234335837,1.315653727239104,1.170000000000001,1.170000000000001,1.120000000000001,0.050000000000000044,True
