Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,alpha_over_gamma,winner_k,gap2_minus_gap1
0.26515,0.0829,0.27679927209700667,0.28083350243132643,0.27679927209700667,1,0.004034230334319766
0.26515,0.08295000000000001,0.2761527403074395,0.28084367800048254,0.2761527403074395,1,0.004690937693043018
0.26515,0.083,0.27554552473785643,0.2808538599500963,0.27554552473785643,1,0.00530833521223989
0.26515,0.08305,0.274971672918715,0.2808640482805282,0.274971672918715,1,0.005892375361813196
0.26515,0.08310000000000001,0.2744265892286574,0.28087424299214214,0.2744265892286574,1,0.0064476537634847175
0.26515,0.08315,0.2739066382996408,0.2808844440852991,0.2739066382996408,1,0.00697780578565832
0.26515,0.08320000000000001,0.2734088860065217,0.2808946515603606,0.2734088860065217,1,0.007485765553838897
0.26515,0.08325,0.2729309238583562,0.28090486541768966,0.2729309238583562,1,0.007973941559333453
0.26515,0.0833,0.2724707461512449,0.2809150856576442,0.2724707461512449,1,0.008444339506399334
0.26515,0.08335000000000001,0.2720266617170755,0.28092531228058915,0.2720266617170755,1,0.008898650563513633
0.26515,0.0834,0.2715972290604302,0.2809355452868847,0.2715972290604302,1,0.00933831622645448
0.26515,0.08345000000000001,0.27118120772914167,0.28094578467689196,0.27118120772914167,1,0.009764576947750292
0.26515,0.0835,0.270777521214561,0.28095603045097306,0.270777521214561,1,0.010178509236412059
0.26515,0.08355,0.27038522820802796,0.28096628260948747,0.27038522820802796,1,0.010581054401459511
0.26515,0.08360000000000001,0.2700035000231496,0.28097654115279797,0.2700035000231496,1,0.010973041129648364
0.26515,0.08365,0.26963160264123753,0.28098680608126514,0.26963160264123753,1,0.011355203440027606
0.26515,0.08370000000000001,0.2692688822735206,0.28099707739525015,0.2692688822735206,1,0.011728195121729568
0.26515,0.08375,0.26891475363358913,0.28100735509511304,0.26891475363358913,1,0.01209260146152391
0.26515,0.0838,0.26856869032336345,0.28101763918121525,0.26856869032336345,1,0.012448948857851805
0.26515,0.08385000000000001,0.2682302168851647,0.28102792965391765,0.2682302168851647,1,0.012797712768752967
0.26515,0.0839,0.2678989021802206,0.28103822651358096,0.2678989021802206,1,0.013139324333360347
0.26515,0.08395000000000001,0.2675743538328482,0.2810485297605652,0.2675743538328482,1,0.013474175927716991
0.26515,0.084,0.26725621353801265,0.2810588393952312,0.26725621353801265,1,0.013802625857218531
0.26515,0.08405,0.2669441530738829,0.28106915541793964,0.2669441530738829,1,0.014125002344056725
0.26515,0.08410000000000001,0.2666378708941217,0.2810794778290509,0.2666378708941217,1,0.014441606934929185
0.26515,0.08415,0.266337089200241,0.2810898066289251,0.266337089200241,1,0.014752717428684059
0.26515,0.08420000000000001,0.2660415514138883,0.2811001418179223,0.2660415514138883,1,0.015058590404034011
0.26515,0.08425,0.26575101998430045,0.28111048339640304,0.26575101998430045,1,0.015359463412102592
0.26515,0.0843,0.265465274478235,0.2811208313647267,0.265465274478235,1,0.01565555688649173
0.26515,0.08435000000000001,0.26518410990912267,0.28113118572325446,0.26518410990912267,1,0.015947075814131795
0.26515,0.0844,0.264907335269874,0.2811415464723445,0.264907335269874,1,0.01623421120247054
0.26515,0.08445000000000001,0.2646347722398198,0.28115191361235836,0.2646347722398198,1,0.01651714137253857
0.26515,0.0845,0.2643662540411885,0.28116228714365554,0.2643662540411885,1,0.016796033102467023
0.26515,0.08455,0.2641016244245284,0.28117266706659416,0.2641016244245284,1,0.01707104264206577
0.26515,0.08460000000000001,0.26384073676577446,0.28118305338153526,0.26384073676577446,1,0.0173423166157608
0.26515,0.08465,0.26358345326028915,0.281193446088838,0.26358345326028915,1,0.01760999282854886
0.26515,0.08470000000000001,0.26332964420147265,0.28120384518886143,0.26332964420147265,1,0.01787420098738879
0.26515,0.08475,0.26307918733336083,0.28121425068196537,0.26307918733336083,1,0.01813506334860454
0.26515,0.0848,0.2628319672681171,0.28122466256850853,0.2628319672681171,1,0.01839269530039145
0.26515,0.08485000000000001,0.2625878749607118,0.2812350808488501,0.2625878749607118,1,0.01864720588813834
0.26515,0.0849,0.26234680723400366,0.2812455055233495,0.26234680723400366,1,0.018898698289345817
0.26515,0.08495000000000001,0.2621086663485117,0.28125593659236625,0.2621086663485117,1,0.01914727024385454
0.26515,0.085,0.2618733596118005,0.28126637405625776,0.2618733596118005,1,0.019393014444457235
0.26515,0.08505,0.2616407990231452,0.28127681791538306,0.2616407990231452,1,0.019636018892237872
0.26515,0.08510000000000001,0.2614109009496418,0.28128726817010224,0.2614109009496418,1,0.019876367220460434
0.26515,0.08515,0.2611835858304499,0.2812977248207733,0.2611835858304499,1,0.020114138990323382
0.26515,0.08520000000000001,0.260958777906216,0.2813081878677535,0.260958777906216,1,0.0203494099615375
0.26515,0.08525,0.2607364049711508,0.28131865731140243,0.2607364049711508,1,0.020582252340251628
0.26515,0.0853,0.26051639814543326,0.28132913315207775,0.26051639814543326,1,0.02081273500664449
0.26515,0.08535000000000001,0.2602986916659837,0.2813396153901389,0.2602986916659837,1,0.021040923724155225
0.26515,0.0854,0.2600832226938359,0.28135010402594285,0.2600832226938359,1,0.02126688133210697
0.26515,0.08545000000000001,0.25986993113646195,0.2813605990598484,0.25986993113646195,1,0.02149066792338644
0.26515,0.0855,0.2596587594837581,0.2813711004922127,0.2596587594837581,1,0.021712341008454594
0.2652,0.0825,0.2877237561566032,0.28075727619042606,0.28075727619042606,2,-0.006966479966177164
0.2652,0.08255,0.28781731654510734,0.2807673966705356,0.2807673966705356,2,-0.007049919874571764
0.2652,0.0826,0.287911365585685,0.28077752352523794,0.28077752352523794,2,-0.007133842060447038
0.2652,0.08265,0.28525912817084687,0.2807876567548961,0.2807876567548961,2,-0.0044714714159507785
0.2652,0.08270000000000001,0.2830910444350123,0.28079779635987173,0.28079779635987173,2,-0.002293248075140586
0.2652,0.08275,0.28165953741066624,0.2808079423405245,0.2808079423405245,2,-0.0008515950701417641
0.2652,0.0828,0.2805179950530168,0.28081809469721647,0.2805179950530168,1,0.0003000996441996917
0.2652,0.08285000000000001,0.2795440230864211,0.28082825343030976,0.2795440230864211,1,0.001284230343888637
0.2652,0.0829,0.2786826983233711,0.2808384185401649,0.2786826983233711,1,0.0021557202167937772
0.2652,0.08295000000000001,0.27790375288839353,0.2808485900271431,0.27790375288839353,1,0.0029448371387495453
0.2652,0.083,0.27718840764400154,0.28085876789160497,0.27718840764400154,1,0.0036703602476034214
0.2652,0.08305,0.2765240642243887,0.28086895213391144,0.2765240642243887,1,0.004344887909522754
0.2652,0.08310000000000001,0.2759017863666539,0.28087914275442477,0.2759017863666539,1,0.004977356387770859
0.2652,0.08315,0.2753149644469367,0.28088933975350455,0.2753149644469367,1,0.005574375306567847
0.2652,0.08320000000000001,0.2747585474958273,0.2808995431315122,0.2747585474958273,1,0.0061409956356849316
0.2652,0.08325,0.27422857319633737,0.2809097528888076,0.27422857319633737,1,0.006681179692470229
0.2652,0.0833,0.2737218656945004,0.2809199690257525,0.2737218656945004,1,0.0071981033312520926
0.2652,0.08335000000000001,0.27323583334442453,0.28093019154270665,0.27323583334442453,1,0.007694358198282125
0.2652,0.0834,0.27276832874838536,0.2809404204400314,0.27276832874838536,1,0.008172091691646066
0.2652,0.08345000000000001,0.2723175491385607,0.28095065571808686,0.2723175491385607,1,0.00863310657952615
0.2652,0.0835,0.27188196374229706,0.2809608973772333,0.27188196374229706,1,0.009078933634936226
0.2652,0.08355,0.27146025970435483,0.28097114541783075,0.27146025970435483,1,0.009510885713475914
0.2652,0.08360000000000001,0.2710513010830753,0.2809813998402393,0.2710513010830753,1,0.009930098757163996
0.2652,0.08365,0.27065409725450723,0.28099166064481995,0.27065409725450723,1,0.01033756339031272
0.2652,0.08370000000000001,0.27026777821463777,0.2810019278319335,0.27026777821463777,1,0.01073414961729574
0.2652,0.08375,0.26989157502456623,0.28101220140193806,0.26989157502456623,1,0.011120626377371823
0.2652,0.0838,0.26952480414787816,0.2810224813551944,0.26952480414787816,1,0.01149767720731626
0.2652,0.08385000000000001,0.2691668547737316,0.2810327676920633,0.2691668547737316,1,0.011865912918331722
0.2652,0.0839,0.2688171784585714,0.2810430604129029,0.2688171784585714,1,0.012225881954331497
0.2652,0.08395000000000001,0.2684752805885144,0.2810533595180748,0.2684752805885144,1,0.012578078929560421
0.2652,0.084,0.2681407132862206,0.2810636650079369,0.2681407132862206,1,0.012922951721716314
0.2652,0.08405,0.2678130694744252,0.2810739768828503,0.2678130694744252,1,0.013260907408425116
0.2652,0.08410000000000001,0.26749197787384243,0.281084295143173,0.26749197787384243,1,0.013592317269330578
0.2652,0.08415,0.2671770987618295,0.28109461978926603,0.2671770987618295,1,0.013917521027436541
0.2652,0.08420000000000001,0.2668681203551184,0.28110495082148806,0.2668681203551184,1,0.014236830466369643
0.2652,0.08425,0.26656475570796745,0.2811152882401975,0.26656475570796745,1,0.014550532532230043
0.2652,0.0843,0.2662667400388472,0.28112563204575436,0.2662667400388472,1,0.014858892006907154
0.2652,0.08435000000000001,0.26597382841544803,0.2811359822385188,0.26597382841544803,1,0.01516215382307079
0.2652,0.0844,0.2656857937410617,0.28114633881884804,0.2656857937410617,1,0.015460545077786325
0.2652,0.08445000000000001,0.2654024249957847,0.281156701787101,0.2654024249957847,1,0.015754276791316302
0.2652,0.0845,0.2651235256942222,0.28116707114363937,0.2651235256942222,1,0.016043545449417163
0.2652,0.08455,0.2648489125280029,0.2811774468888178,0.2648489125280029,1,0.016328534360814884
0.2652,0.08460000000000001,0.2645784141667994,0.28118782902299844,0.2645784141667994,1,0.016609414856199045
0.2652,0.08465,0.26431187019577296,0.28119821754653757,0.26431187019577296,1,0.016886347350764608
0.2652,0.08470000000000001,0.2640491301710017,0.2812086124597953,0.2640491301710017,1,0.017159482288793604
0.2652,0.08475,0.26379005277725454,0.28121901376312947,0.26379005277725454,1,0.01742896098587493
0.2652,0.0848,0.26353450507489756,0.2812294214568988,0.26353450507489756,1,0.017694916382001213
0.2652,0.08485000000000001,0.26328236182466164,0.2812398355414617,0.26328236182466164,1,0.017957473716800065
0.2652,0.0849,0.26303350488070887,0.2812502560171746,0.26303350488070887,1,0.01821675113646576
0.2652,0.08495000000000001,0.26278782264368317,0.2812606828843967,0.26278782264368317,1,0.01847286024071354
0.2652,0.085,0.26254520956672744,0.2812711161434878,0.26254520956672744,1,0.018725906576760376
0.2652,0.08505,0.26230556570828256,0.2812815557948029,0.26230556570828256,1,0.018975990086520345
0.2652,0.08510000000000001,0.26206879632641306,0.2812920018387012,0.26206879632641306,1,0.019223205512288122
0.2652,0.08515,0.26183481151001875,0.28130245427554074,0.26183481151001875,1,0.019467642765521986
0.2652,0.08520000000000001,0.2616035258429363,0.2813129131056787,0.2616035258429363,1,0.019709387262742406
0.2652,0.08525,0.2613748580973958,0.2813233783294724,0.2613748580973958,1,0.019948520232076605
0.2652,0.0853,0.26114873095380875,0.2813338499472801,0.26114873095380875,1,0.020185118993471363
0.2652,0.08535000000000001,0.26092507074410604,0.28134432795945774,0.26092507074410604,1,0.020419257215351705
0.2652,0.0854,0.2607038072163261,0.28135481236636456,0.2607038072163261,1,0.02065100515003848
0.2652,0.08545000000000001,0.260484873318296,0.2813653031683555,0.260484873318296,1,0.0208804298500595
0.2652,0.0855,0.26026820499858255,0.2813758003657903,0.26026820499858255,1,0.021107595367207743
0.26525,0.0825,0.28767059986073606,0.28076222814710267,0.28076222814710267,2,-0.006908371713633399
0.26525,0.08255,0.28776376124603426,0.28077234457165673,0.28077234457165673,2,-0.006991416674377526
0.26525,0.0826,0.2878574056525122,0.2807824673678393,0.2807824673678393,2,-0.007074938284672927
0.26525,0.08265,0.2879515392826042,0.28079259653601324,0.28079259653601324,2,-0.007158942746590957
0.26525,0.08270000000000001,0.2880461684732706,0.2808027320765376,0.2808027320765376,2,-0.007243436396732972
0.26525,0.08275,0.2870238823134734,0.2808128739897731,0.2808128739897731,2,-0.006211008323700307
0.26525,0.0828,0.2838922134558238,0.28082302227608164,0.28082302227608164,2,-0.0030691911797421922
0.26525,0.08285000000000001,0.28228462799084286,0.28083317693582166,0.28083317693582166,2,-0.0014514510550212023
0.26525,0.0829,0.2810560683484045,0.2808433379693548,0.2808433379693548,2,-0.00021273037904973036
0.26525,0.08295000000000001,0.2800275488551875,0.2808535053770401,0.2800275488551875,1,0.0008259565218526332
0.26525,0.083,0.27912780827658323,0.28086367915923877,0.27912780827658323,1,0.0017358708826555325
0.26525,0.08305,0.2783198496586301,0.2808738593163119,0.2783198496586301,1,0.0025540096576818216
0.26525,0.08310000000000001,0.27758154350775954,0.28088404584861715,0.27758154350775954,1,0.003302502340857605
0.26525,0.08315,0.276898409344052,0.28089423875651626,0.276898409344052,1,0.003995829412464236
0.26525,0.08320000000000001,0.2762603606219456,0.28090443804036785,0.2762603606219456,1,0.0046440774184222655
0.26525,0.08325,0.27566003940687783,0.28091464370053343,0.27566003940687783,1,0.005254604293655596
0.26525,0.0833,0.27509188386710537,0.28092485573737225,0.27509188386710537,1,0.005832971870266879
0.26525,0.08335000000000001,0.2745515692664756,0.28093507415124286,0.2745515692664756,1,0.006383504884767244
0.26525,0.0834,0.27403565445226263,0.2809452989425065,0.27403565445226263,1,0.006909644490243894
0.26525,0.08345000000000001,0.2735413484410699,0.28095553011152186,0.2735413484410699,1,0.007414181670451936
0.26525,0.0835,0.27306635071919905,0.2809657676586485,0.27306635071919905,1,0.007899416939449455
0.26525,0.08355,0.27260873866354846,0.2809760115842469,0.27260873866354846,1,0.008367272920698443
0.26525,0.08360000000000001,0.2721668861333823,0.2809862618886753,0.2721668861333823,1,0.008819375755293013
0.26525,0.08365,0.2717394032950659,0.28099651857229285,0.2717394032950659,1,0.009257115277226946
0.26525,0.08370000000000001,0.2713250912819689,0.28100678163545945,0.2713250912819689,1,0.009681690353490535
0.26525,0.08375,0.2709229074518484,0.2810170510785349,0.2709229074518484,1,0.010094143626686536
0.26525,0.0838,0.27053193836416617,0.281027326901877,0.27053193836416617,1,0.010495388537710815
0.26525,0.08385000000000001,0.27015137847975784,0.28103760910584574,0.27015137847975784,1,0.0108862306260879
0.26525,0.0839,0.2697805131686988,0.28104789769079935,0.2697805131686988,1,0.011267384522100576
0.26525,0.08395000000000001,0.26941870500744997,0.28105819265709814,0.26941870500744997,1,0.011639487649648173
0.26525,0.084,0.2690653826194516,0.28106849400509876,0.2690653826194516,1,0.012003111385647136
0.26525,0.08405,0.26872003150512125,0.2810788017351622,0.26872003150512125,1,0.01235877023004095
0.26525,0.08410000000000001,0.2683821864446118,0.2810891158476449,0.2683821864446118,1,0.012706929403033085
0.26525,0.08415,0.2680514251557727,0.28109943634290696,0.2680514251557727,1,0.013048011187134279
0.26525,0.08420000000000001,0.26772736296304867,0.2811097632213062,0.26772736296304867,1,0.013382400258257543
0.26525,0.08425,0.26740964828709823,0.281120096483201,0.26740964828709823,1,0.013710448196102787
0.26525,0.0843,0.267097958805996,0.2811304361289501,0.267097958805996,1,0.014032477322954096
0.26525,0.08435000000000001,0.26679199816971716,0.2811407821589118,0.26679199816971716,1,0.014348783989194647
0.26525,0.0844,0.26649149317355875,0.28115113457344365,0.26649149317355875,1,0.014659641399884904
0.26525,0.08445000000000001,0.26619619131455524,0.2811614933729043,0.26619619131455524,1,0.014965302058349061
0.26525,0.0845,0.2659058586693361,0.28117185855765203,0.2659058586693361,1,0.015265999888315951
0.26525,0.08455,0.2656202780432704,0.28118223012804383,0.2656202780432704,1,0.015561952084773456
0.26525,0.08460000000000001,0.2653392473497252,0.2811926080844389,0.2653392473497252,1,0.015853360734713717
0.26525,0.08465,0.2650625781854075,0.2812029924271934,0.2650625781854075,1,0.01614041424178586
0.26525,0.08470000000000001,0.26479009457358393,0.2812133831566655,0.26479009457358393,1,0.016423288583081563
0.26525,0.08475,0.2645216318516632,0.28122378027321343,0.2645216318516632,1,0.01670214842155021
0.26525,0.0848,0.26425703568337,0.2812341837771942,0.26425703568337,1,0.016977148093824224
0.26525,0.08485000000000001,0.26399616117889463,0.28124459366896604,0.26399616117889463,1,0.017248432490071408
0.26525,0.0849,0.26373887210894953,0.2812550099488844,0.26373887210894953,1,0.017516137839934887
0.26525,0.08495000000000001,0.2634850402007601,0.28126543261730813,0.2634850402007601,1,0.017780392416548052
0.26525,0.085,0.2632345445058401,0.2812758616745937,0.2632345445058401,1,0.018041317168753568
0.26525,0.08505,0.2629872708307465,0.2812862971210988,0.2629872708307465,1,0.018299026290352294
0.26525,0.08510000000000001,0.2627431112234091,0.2812967389571799,0.2627431112234091,1,0.018553627733770783
0.26525,0.08515,0.26250196350844046,0.28130718718319353,0.26250196350844046,1,0.01880522367475307
0.26525,0.08520000000000001,0.26226373086595284,0.28131764179949714,0.26226373086595284,1,0.019053910933544305
0.26525,0.08525,0.2620283214489326,0.28132810280644693,0.2620283214489326,1,0.019299781357514312
0.26525,0.0853,0.26179564803498445,0.2813385702043993,0.26179564803498445,1,0.019542922169414834
0.26525,0.08535000000000001,0.2615656277087358,0.2813490439937111,0.2615656277087358,1,0.019783416284975264
0.26525,0.0854,0.26133818157169,0.28135952417473936,0.26133818157169,1,0.020021342603049386
0.26525,0.08545000000000001,0.2611132344766612,0.2813700107478398,0.2611132344766612,1,0.02025677627117861
0.26525,0.0855,0.2608907147843002,0.28138050371336826,0.2608907147843002,1,0.020489788929068053
0.2653,0.0825,0.28761774606404883,0.2807671833991322,0.2807671833991322,2,-0.006850562664916626
0.2653,0.08255,0.2877105131806354,0.28077729577099125,0.28077729577099125,2,-0.0069332174096441435
0.2653,0.0826,0.2878037577976047,0.28078741451151773,0.28078741451151773,2,-0.007016343286086968
0.2653,0.08265,0.28789748599493603,0.28079753962107334,0.28079753962107334,2,-0.007099946373862687
0.2653,0.08270000000000001,0.2879917039833411,0.2808076711000166,0.2808076711000166,2,-0.0071840328833245315
0.2653,0.08275,0.28808641810826413,0.28081780894870734,0.28081780894870734,2,-0.007268609159556794
0.2653,0.0828,0.28818163485398096,0.280827953167505,0.280827953167505,2,-0.007353681686475988
0.2653,0.08285000000000001,0.28827736084787403,0.28083810375677,0.28083810375677,2,-0.007439257091104046
0.2653,0.0829,0.2848097226841989,0.2808482607168601,0.2808482607168601,2,-0.00396146196733882
0.2653,0.08295000000000001,0.2829491530534778,0.2808584240481364,0.2808584240481364,2,-0.0020907290053414074
0.2653,0.083,0.28161442132634473,0.2808685937509579,0.2808685937509579,2,-0.000745827575386826
0.2653,0.08305,0.28052341183335405,0.28087876982568327,0.28052341183335405,1,0.0003553579923292194
0.2653,0.08310000000000001,0.27958113246275257,0.28088895227267197,0.27958113246275257,1,0.0013078198099193972
0.2653,0.08315,0.27874172493320765,0.2808991410922831,0.27874172493320765,1,0.0021574161590754426
0.2653,0.08320000000000001,0.2779788919999865,0.2809093362848754,0.2779788919999865,1,0.0029304442848889223
0.2653,0.08325,0.27727589853032286,0.2809195378508097,0.27727589853032286,1,0.0036436393204868356
0.2653,0.0833,0.27662131666948486,0.28092974579044255,0.27662131666948486,1,0.004308429120957691
0.2653,0.08335000000000001,0.2760069334287211,0.28093996010413497,0.2760069334287211,1,0.004933026675413843
0.2653,0.0834,0.27542661241971184,0.2809501807922439,0.27542661241971184,1,0.0055235683725320395
0.2653,0.08345000000000001,0.274875626456855,0.2809604078551284,0.274875626456855,1,0.006084781398273398
0.2653,0.0835,0.2743502428496255,0.28097064129314875,0.2743502428496255,1,0.0066203984435232455
0.2653,0.08355,0.2738474534685058,0.28098088110666153,0.2738474534685058,1,0.0071334276381557205
0.2653,0.08360000000000001,0.2733647922373774,0.28099112729602643,0.2733647922373774,1,0.007626335058649014
0.2653,0.08365,0.27290020775866314,0.28100137986160195,0.27290020775866314,1,0.008101172102938814
0.2653,0.08370000000000001,0.2724519719923341,0.2810116388037465,0.2724519719923341,1,0.008559666811412403
0.2653,0.08375,0.2720186132527903,0.28102190412281725,0.2720186132527903,1,0.009003290870026937
0.2653,0.0838,0.27159886605090205,0.2810321758191738,0.27159886605090205,1,0.009433309768271725
0.2653,0.08385000000000001,0.27119163287931713,0.2810424538931743,0.27119163287931713,1,0.009850821013857147
0.2653,0.0839,0.2707959546401126,0.2810527383451756,0.2707959546401126,1,0.010256783705063
0.2653,0.08395000000000001,0.27041098744080344,0.2810630291755371,0.27041098744080344,1,0.010652041734733664
0.2653,0.084,0.2700359841593115,0.2810733263846153,0.2700359841593115,1,0.011037342225303781
0.2653,0.08405,0.26967027963271395,0.2810836299727693,0.26967027963271395,1,0.011413350340055362
0.2653,0.08410000000000001,0.26931327863574994,0.28109393994035736,0.26931327863574994,1,0.01178066130460742
0.2653,0.08415,0.26896444603296854,0.28110425628773544,0.26896444603296854,1,0.012139810254766903
0.2653,0.08420000000000001,0.2686232986428445,0.281114579015263,0.2686232986428445,1,0.012491280372418478
0.2653,0.08425,0.26828939846382943,0.2811249081232956,0.26828939846382943,1,0.012835509659466171
0.2653,0.0843,0.26796234699381105,0.28113524361219266,0.26796234699381105,1,0.013172896618381613
0.2653,0.08435000000000001,0.26764178043484055,0.28114558548231033,0.26764178043484055,1,0.013503805047469786
0.2653,0.0844,0.267327365620272,0.28115593373400605,0.267327365620272,1,0.013828568113734063
0.2653,0.08445000000000001,0.26701879653563987,0.2811662883676377,0.26701879653563987,1,0.014147491831997816
0.2653,0.0845,0.26671579133090695,0.2811766493835623,0.26671579133090695,1,0.014460858052655345
0.2653,0.08455,0.26641808974188746,0.2811870167821357,0.26641808974188746,1,0.014768927040248236
0.2653,0.08460000000000001,0.26612545085441935,0.28119739056371706,0.26612545085441935,1,0.01507193970929771
0.2653,0.08465,0.26583765115725255,0.28120777072866115,0.26583765115725255,1,0.015370119571408603
0.2653,0.08470000000000001,0.26555448283937827,0.2812181572773257,0.26555448283937827,1,0.015663674437947417
0.2653,0.08475,0.2652757522953435,0.2812285502100678,0.2652757522953435,1,0.015952797914724315
0.2653,0.0848,0.2650012788083633,0.28123894952724354,0.2650012788083633,1,0.016237670718880215
0.2653,0.08485000000000001,0.26473089338603156,0.2812493552292095,0.26473089338603156,1,0.016518461843177956
0.2653,0.0849,0.2644644377276135,0.2812597673163223,0.2644644377276135,1,0.016795329588708774
0.2653,0.08495000000000001,0.264201763305189,0.28127018578893825,0.264201763305189,1,0.017068422483749235
0.2653,0.085,0.2639427305436964,0.2812806106474136,0.2639427305436964,1,0.01733788010371723
0.2653,0.08505,0.2636872080871646,0.2812910418921044,0.2636872080871646,1,0.017603833804939795
0.2653,0.08510000000000001,0.2634350721403529,0.2813014795233672,0.2634350721403529,1,0.017866407383014316
0.2653,0.08515,0.2631862058765174,0.2813119235415576,0.2631862058765174,1,0.018125717665040175
0.2653,0.08520000000000001,0.2629404989033956,0.2813223739470321,0.2629404989033956,1,0.018381875043636475
0.2653,0.08525,0.26269784678056,0.2813328307401449,0.26269784678056,1,0.018634983959584905
0.2653,0.0853,0.26245815058223065,0.2813432939212542,0.26245815058223065,1,0.018885143339023525
0.2653,0.08535000000000001,0.2622213165004456,0.2813537634907132,0.2622213165004456,1,0.019132446990267615
0.2653,0.0854,0.2619872554840941,0.28136423944887856,0.2619872554840941,1,0.01937698396478449
0.2653,0.08545000000000001,0.26175588290999047,0.28137472179610595,0.26175588290999047,1,0.019618838886115486
0.2653,0.0855,0.2615271182825299,0.28138521053275,0.2615271182825299,1,0.019858092250220116
0.26535,0.0825,0.2875651909636268,0.28077214194450395,0.28077214194450395,2,-0.006793049019122865
0.26535,0.08255,0.287657568453152,0.280782250266526,0.280782250266526,2,-0.006875318186626012
0.26535,0.0826,0.28775041802937057,0.28079236495425886,0.28079236495425886,2,-0.006958053075111714
0.26535,0.08265,0.28784374565313525,0.2808024860080587,0.2808024860080587,2,-0.00704125964507657
0.26535,0.08270000000000001,0.28793755741241184,0.2808126134282871,0.2808126134282871,2,-0.007124943984124721
0.26535,0.08275,0.28803185952612365,0.2808227472153014,0.2808227472153014,2,-0.007209112310822219
0.26535,0.0828,0.2881266583480819,0.2808328873694607,0.2808328873694607,2,-0.007293770978621161
0.26535,0.08285000000000001,0.2882219603711325,0.28084303389112447,0.28084303389112447,2,-0.007378926480008041
0.26535,0.0829,0.2883177722314092,0.2808531867806494,0.2808531867806494,2,-0.007464585450759786
0.26535,0.08295000000000001,0.2884141007128249,0.28086334603839613,0.28086334603839613,2,-0.0075507546744287835
0.26535,0.083,0.28594708256973556,0.2808735116647211,0.2808735116647211,2,-0.0050735709050144795
0.26535,0.08305,0.2836654593513659,0.2808836836599849,0.2808836836599849,2,-0.0027817756913809943
0.26535,0.08310000000000001,0.282196820615099,0.2808938620245437,0.2808938620245437,2,-0.001302958590555292
0.26535,0.08315,0.2810331943203454,0.28090404675875835,0.28090404675875835,2,-0.00012914756158705076
0.26535,0.08320000000000001,0.2800434496453878,0.28091423786298514,0.2800434496453878,1,0.0008707882175973403
0.26535,0.08325,0.2791697968364458,0.2809244353375816,0.2791697968364458,1,0.0017546385011357746
0.26535,0.0833,0.27838068790748816,0.280934639182909,0.27838068790748816,1,0.0025539512754208515
0.26535,0.08335000000000001,0.27765666515225584,0.2809448493993224,0.27765666515225584,1,0.003288184247066561
0.26535,0.0834,0.2769847283156705,0.2809550659871804,0.2769847283156705,1,0.003970337671509894
0.26535,0.08345000000000001,0.27635568379116215,0.2809652889468419,0.27635568379116215,1,0.0046096051556797635
0.26535,0.0835,0.27576274732398964,0.28097551827866374,0.27576274732398964,1,0.005212770954674095
0.26535,0.08355,0.27520074400377914,0.28098575398300346,0.27520074400377914,1,0.00578500997922432
0.26535,0.08360000000000001,0.2746656203485105,0.2809959960602199,0.2746656203485105,1,0.006330375711709413
0.26535,0.08365,0.27415413146552253,0.2810062445106706,0.27415413146552253,1,0.006852113045148045
0.26535,0.08370000000000001,0.27366363214600276,0.28101649933471073,0.27366363214600276,1,0.007352867188707979
0.26535,0.08375,0.2731919325792397,0.2810267605327015,0.2731919325792397,1,0.007834827953461798
0.26535,0.0838,0.27273719582242334,0.28103702810499676,0.27273719582242334,1,0.008299832282573416
0.26535,0.08385000000000001,0.27229786314767745,0.28104730205195655,0.27229786314767745,1,0.008749438904279094
0.26535,0.0839,0.2718725985295999,0.28105758237393685,0.2718725985295999,1,0.009184983844336969
0.26535,0.08395000000000001,0.27146024659888235,0.28106786907129516,0.27146024659888235,1,0.009607622472412813
0.26535,0.084,0.2710598002739843,0.2810781621443868,0.2710598002739843,1,0.010018361870402503
0.26535,0.08405,0.27067037548112616,0.28108846159357237,0.27067037548112616,1,0.010418086112446212
0.26535,0.08410000000000001,0.2702911911537741,0.28109876741920564,0.2702911911537741,1,0.010807576265431551
0.26535,0.08415,0.2699215532241396,0.2811090796216448,0.2699215532241396,1,0.011187526397505199
0.26535,0.08420000000000001,0.2695608416744811,0.2811193982012468,0.2695608416744811,1,0.01155855652676574
0.26535,0.08425,0.2692084999628011,0.2811297231583676,0.2692084999628011,1,0.011921223195566488
0.26535,0.0843,0.2688640263118033,0.2811400544933643,0.2688640263118033,1,0.012276028181561038
0.26535,0.08435000000000001,0.2685269664751369,0.28115039220659344,0.2685269664751369,1,0.012623425731456528
0.26535,0.0844,0.2681969076859928,0.2811607362984111,0.2681969076859928,1,0.012963828612418293
0.26535,0.08445000000000001,0.2678734735602396,0.2811710867691747,0.2678734735602396,1,0.013297613208935077
0.26535,0.0845,0.2675563197764169,0.2811814436192383,0.2675563197764169,1,0.013625123842821385
0.26535,0.08455,0.26724513039267284,0.2811918068489613,0.26724513039267284,1,0.013946676456288443
0.26535,0.08460000000000001,0.2669396146895944,0.2812021764586957,0.2669396146895944,1,0.014262561769101345
0.26535,0.08465,0.2666395044500349,0.28121255244880233,0.2666395044500349,1,0.014573047998767408
0.26535,0.08470000000000001,0.2663445516042363,0.28122293481963384,0.2663445516042363,1,0.014878383215397528
