Omega_over_gamma,Delta_over_gamma,low_rank_winner,low_rank_min,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax
0.25375,0.08199999999999999,1,0.1993214620753255,3,0.30416904487412016,0.10484758279879466,1
0.25375,0.0824,1,0.19900825595335267,3,0.30421403494671,0.10520577899335734,1
0.25375,0.0828,1,0.19869638981827786,3,0.30425924284926154,0.10556285303098367,1
0.25375,0.0832,1,0.19838584499313514,3,0.30430466855940624,0.10591882356627111,1
0.25375,0.0836,1,0.19807660328589552,3,0.3043503120545107,0.10627370876861517,1
0.25375,0.08399999999999999,1,0.1977686469720905,3,0.3043961733116728,0.10662752633958228,1
0.25375,0.08439999999999999,1,0.19746195877821504,3,0.30444225230772326,0.10698029352950822,1
0.25375,0.08479999999999999,1,0.19715652186587435,3,0.3044885490192184,0.10733202715334406,1
0.25375,0.0852,1,0.19685231981662166,3,0.3045350634224391,0.10768274360581742,1
0.25375,0.0856,1,0.19654933661746965,3,0.3045817954933947,0.10803245887592505,1
0.25375,0.086,1,0.196247556647021,3,0.30462874520780947,0.10838118856078846,1
0.25437499999999996,0.07,1,0.21241550046917268,3,0.30313019549473474,0.09071469502556206,1
0.25437499999999996,0.0704,1,0.21202225823127724,3,0.3031684772973971,0.09114621906611986,1
0.25437499999999996,0.0708,1,0.21163190380941166,3,0.30320697653103473,0.09157507272162307,1
0.25437499999999996,0.0712,1,0.21124436585773448,3,0.30324569317987266,0.09200132732213817,1
0.25437499999999996,0.07160000000000001,1,0.2108595760097396,3,0.30328462722793925,0.09242505121819966,1
0.25437499999999996,0.07200000000000001,1,0.21047746871005174,3,0.30332377865905535,0.09284630994900361,1
0.25437499999999996,0.0724,1,0.2100979810581169,3,0.30336314745683923,0.09326516639872234,1
0.25437499999999996,0.0728,1,0.2097210526627467,3,0.30340273360470515,0.09368168094195845,1
0.25437499999999996,0.0732,1,0.20934662550664052,3,0.30344253708585905,0.09409591157921854,1
0.25437499999999996,0.0736,1,0.20897464382005435,3,0.30348255788329487,0.09450791406324052,1
0.25437499999999996,0.07400000000000001,1,0.20860505396288193,3,0.3035227959797961,0.09491774201691416,1
0.25437499999999996,0.07440000000000001,1,0.20823780431447092,3,0.3035632513579291,0.09532544704345819,1
0.25437499999999996,0.0748,1,0.20787284517057703,3,0.303603924000052,0.09573107882947496,1
0.25437499999999996,0.0752,1,0.2075101286468966,3,0.3036448138882942,0.09613468524139757,1
0.25437499999999996,0.0756,1,0.2071496085886763,3,0.30368592100457287,0.09653631241589658,1
0.25437499999999996,0.076,1,0.2067912404859422,3,0.30372724533057927,0.09693600484463707,1
0.25437499999999996,0.0764,1,0.20643498139392408,3,0.30376878684777986,0.09733380545385578,1
0.25437499999999996,0.07680000000000001,1,0.20608078985830855,3,0.3038105455374203,0.09772975567911177,1
0.25437499999999996,0.0772,1,0.2057286258449521,3,0.3038525213805105,0.09812389553555839,1
0.25437499999999996,0.0776,1,0.2053784506737475,3,0.30389471435783355,0.09851626368408606,1
0.25437499999999996,0.078,1,0.20503022695634734,3,0.30393712444993903,0.09890689749359169,1
0.25437499999999996,0.0784,1,0.20468391853747225,3,0.30397975163714086,0.0992958330996686,1
0.25437499999999996,0.0788,1,0.20433949043955485,3,0.3040225958995177,0.09968310545996284,1
0.25437499999999996,0.07919999999999999,1,0.20399690881050625,3,0.3040656572169089,0.10006874840640267,1
0.25437499999999996,0.0796,1,0.20365614087437145,3,0.3041089355689112,0.10045279469453977,1
0.25437499999999996,0.08,1,0.20331715488470553,3,0.30415243093487576,0.10083527605017023,1
0.25437499999999996,0.0804,1,0.20297992008046992,3,0.3041961432939158,0.1012162232134459,1
0.25437499999999996,0.0808,1,0.20264440664430786,3,0.30424007262488545,0.10159566598057759,1
0.25437499999999996,0.0812,1,0.20231058566301796,3,0.30428421890640034,0.10197363324338238,1
0.25437499999999996,0.08159999999999999,1,0.2019784290901161,3,0.30432858211681296,0.10235015302669687,1
0.25437499999999996,0.08199999999999999,1,0.20164790971033053,3,0.3043731622342289,0.10272525252389836,1
0.25437499999999996,0.0824,1,0.20131900110592854,3,0.3044179592364921,0.10309895813056358,1
0.25437499999999996,0.0828,1,0.20099167762473907,3,0.30446297310119264,0.10347129547645356,1
0.25437499999999996,0.0832,1,0.20066591434979697,3,0.30450820380565163,0.10384228945585466,1
0.25437499999999996,0.0836,1,0.20034168707048516,3,0.3045536513269328,0.10421196425644763,1
0.25437499999999996,0.08399999999999999,1,0.20001897225510412,3,0.3045993156418309,0.10458034338672678,1
0.25437499999999996,0.08439999999999999,1,0.19969774702477133,3,0.30464519672686985,0.10494744970209852,1
0.25437499999999996,0.08479999999999999,1,0.19937798912858343,3,0.3046912945583114,0.10531330542972797,1
0.25437499999999996,0.0852,1,0.19905967691995802,3,0.304737609112135,0.10567793219217697,1
0.25437499999999996,0.0856,1,0.1987427893340979,3,0.3047841403640457,0.10604135102994783,1
0.25437499999999996,0.086,1,0.19842730586650745,3,0.3048308882894777,0.10640358242297024,1
0.255,0.07,1,0.2155367879543187,3,0.30334012508060276,0.08780333712628408,1
0.255,0.0704,1,0.21511096986525302,3,0.30337824414497766,0.08826727427972464,1
0.255,0.0708,1,0.21468887547689236,3,0.30341657969115393,0.08872770421426157,1
0.255,0.0712,1,0.21427039808934345,3,0.3034551317030445,0.08918473361370105,1
0.255,0.07160000000000001,1,0.21385543605821195,3,0.3034939001643624,0.08963846410615045,1
0.255,0.07200000000000001,1,0.21344389247147272,3,0.3035328850586191,0.09008899258714637,1
0.255,0.0724,1,0.2130356748521593,3,0.3035720863691216,0.09053641151696229,1
0.255,0.0728,1,0.21263069488440567,3,0.3036115040789696,0.09098080919456392,1
0.255,0.0732,1,0.21222886816064446,3,0.3036511381710586,0.09142227001041414,1
0.255,0.0736,1,0.2118301139480146,3,0.3036909886280739,0.09186087468005932,1
