Omega_over_gamma,Delta_over_gamma,winner_k,global_gap_over_gamma
0.2841666666666667,0.051875000000000004,1,0.25899792993717013
0.2861111111111111,0.051875000000000004,1,0.258850459146231
0.2880555555555555,0.051875000000000004,1,0.25870732746449704
0.29,0.051875000000000004,1,0.25856832862063095
0.29194444444444445,0.051875000000000004,1,0.2584332706001701
0.29388888888888887,0.051875000000000004,1,0.2583019743413669
0.29583333333333334,0.051875000000000004,1,0.25817427257865555
0.2977777777777778,0.051875000000000004,1,0.2580500088139601
0.2997222222222222,0.051875000000000004,1,0.25792903639911596
0.30166666666666664,0.051875000000000004,1,0.2578112177151831
0.3036111111111111,0.051875000000000004,1,0.257696423436526
0.3055555555555556,0.051875000000000004,1,0.2575845318692771
0.3075,0.051875000000000004,1,0.2574754283552675
0.3094444444444444,0.051875000000000004,1,0.25736900473373336
0.3113888888888889,0.051875000000000004,1,0.25726515885415197
0.31333333333333335,0.051875000000000004,1,0.2571637941344367
0.31527777777777777,0.051875000000000004,1,0.2570648191594782
0.3172222222222222,0.051875000000000004,1,0.2569681473156432
0.31916666666666665,0.051875000000000004,1,0.2568736964574148
0.3211111111111111,0.051875000000000004,1,0.2567813886028014
0.32305555555555554,0.051875000000000004,1,0.2566911496545654
0.32499999999999996,0.051875000000000004,1,0.25660290914466716
0.3269444444444444,0.051875000000000004,1,0.2565165999996207
0.3288888888888889,0.051875000000000004,1,0.25643215832472444
0.3308333333333333,0.051875000000000004,1,0.25634952320536014
0.33277777777777773,0.051875000000000004,1,0.25626863652374754
0.3347222222222222,0.051875000000000004,1,0.25618944278972433
0.33666666666666667,0.051875000000000004,1,0.25611188898427223
0.3386111111111111,0.051875000000000004,1,0.2560359244146436
0.34055555555555556,0.051875000000000004,1,0.25596150058005945
0.3425,0.051875000000000004,1,0.25588857104706675
0.34444444444444444,0.051875000000000004,1,0.25581709133371777
0.34638888888888886,0.051875000000000004,1,0.2557470188018282
0.34833333333333333,0.051875000000000004,1,0.2556783125566474
0.3502777777777778,0.051875000000000004,1,0.25561093335332224
0.3522222222222222,0.051875000000000004,1,0.2555448435096115
0.35416666666666663,0.051875000000000004,1,0.25548000682435246
0.3561111111111111,0.051875000000000004,1,0.25541638850122
0.35805555555555557,0.051875000000000004,1,0.2553539550773776
0.36,0.051875000000000004,1,0.25529267435663566
0.3619444444444444,0.051875000000000004,1,0.25523251534678326
0.3638888888888889,0.051875000000000004,1,0.2551734482007796
0.36583333333333334,0.051875000000000004,1,0.25511544416151716
0.36777777777777776,0.051875000000000004,1,0.25505847550990673
0.3697222222222222,0.051875000000000004,1,0.2550025155160349
0.37166666666666665,0.051875000000000004,1,0.25494753839318174
0.3736111111111111,0.051875000000000004,1,0.25489351925449943
0.37555555555555553,0.051875000000000004,1,0.25484043407216356
0.37749999999999995,0.051875000000000004,1,0.25478825963883245
0.3794444444444445,0.051875000000000004,1,0.25473697353125396
0.3813888888888889,0.051875000000000004,1,0.2546865540758812
0.3833333333333333,0.051875000000000004,1,0.25463698031636145
0.3852777777777778,0.051875000000000004,1,0.2545882319827759
0.38722222222222225,0.051875000000000004,1,0.2545402894625219
0.38916666666666666,0.051875000000000004,1,0.2544931337727228
0.3911111111111111,0.051875000000000004,1,0.2544467465340828
0.39305555555555555,0.051875000000000004,1,0.2544011099460851
0.395,0.051875000000000004,1,0.25435620676345505
0.39694444444444443,0.051875000000000004,1,0.2543120202738137
0.39888888888888885,0.051875000000000004,1,0.25426853427644247
0.4008333333333334,0.051875000000000004,1,0.2542257330621013
0.4027777777777778,0.051875000000000004,1,0.25418360139383095
0.4047222222222222,0.051875000000000004,1,0.25414212448868584
0.4066666666666666,0.051875000000000004,1,0.2541012880003414
0.40861111111111115,0.051875000000000004,1,0.2540610780025276
0.41055555555555556,0.051875000000000004,1,0.25402148097323907
0.4125,0.051875000000000004,1,0.253982483779682
0.4144444444444444,0.051875000000000004,1,0.2539440736639129
0.4163888888888889,0.051875000000000004,1,0.25390623822913216
0.41833333333333333,0.051875000000000004,1,0.25386896542660076
0.42027777777777775,0.051875000000000004,1,0.253832243543138
0.42222222222222217,0.051875000000000004,1,0.253796061189176
0.4241666666666667,0.051875000000000004,1,0.25376040728734334
0.4261111111111111,0.051875000000000004,1,0.2537252710615374
0.4280555555555555,0.051875000000000004,1,0.2536906420264774
0.42999999999999994,0.051875000000000004,1,0.2536565099776991
0.43194444444444446,0.051875000000000004,1,0.2536228649819756
0.4338888888888889,0.051875000000000004,1,0.2535896973681407
0.4358333333333333,0.051875000000000004,1,0.25355699771829576
0.4377777777777777,0.051875000000000004,1,0.2535247568593778
0.43972222222222224,0.051875000000000004,1,0.25349296585507536
0.44166666666666665,0.051875000000000004,1,0.2534616159980728
0.44361111111111107,0.051875000000000004,1,0.2534306988026054
0.4455555555555556,0.051875000000000004,1,0.25340020599731267
0.4475,0.051875000000000004,1,0.2533701295183776
0.4494444444444444,0.051875000000000004,1,0.25334046150293155
0.45138888888888884,0.051875000000000004,1,0.25331119428272014
0.45333333333333337,0.051875000000000004,1,0.2532823203780115
0.4552777777777778,0.051875000000000004,1,0.253253832491741
0.4572222222222222,0.051875000000000004,1,0.2532257235038767
0.4591666666666666,0.051875000000000004,1,0.25319798646599984
0.46111111111111114,0.051875000000000004,1,0.2531706145960878
0.46305555555555555,0.051875000000000004,1,0.2531436012734915
0.46499999999999997,0.051875000000000004,1,0.2531169400340983
0.4669444444444444,0.051875000000000004,1,0.25309062456567255
0.4688888888888889,0.051875000000000004,1,0.2530646487033658
0.4708333333333333,0.051875000000000004,1,0.2530390064253898
0.47277777777777774,0.051875000000000004,1,0.2530136918488446
0.47472222222222216,0.051875000000000004,1,0.252988699225694
0.4766666666666667,0.051875000000000004,1,0.25296402293888615
0.4786111111111111,0.051875000000000004,1,0.252939657498608
0.4805555555555555,0.051875000000000004,1,0.25291559753867177
0.48250000000000004,0.051875000000000004,1,0.25289183781302554
0.48444444444444446,0.051875000000000004,1,0.25286837319238614
0.48638888888888887,0.051875000000000004,1,0.25284519866098426
0.4883333333333333,0.051875000000000004,1,0.25282230931342176
0.4902777777777778,0.051875000000000004,1,0.2527997003516357
0.4922222222222222,0.051875000000000004,1,0.2527773670819616
0.49416666666666664,0.051875000000000004,1,0.25275530491229664
