Omega_over_gamma,Delta_over_gamma,winner_k,global_gap_over_gamma
0.65,1.4500000000000002,1,0.07815526254669795
0.7000000000000001,1.4500000000000002,1,0.08871490534990426
0.75,1.4500000000000002,1,0.09954467949585744
0.8,1.4500000000000002,1,0.11056757891443286
0.8500000000000001,1.4500000000000002,1,0.12171074562213144
0.9,1.4500000000000002,1,0.13290638228192517
0.9500000000000001,1.4500000000000002,1,0.14409244028567447
1.0,1.4500000000000002,1,0.15521307860002015
1.05,1.4500000000000002,1,0.1662189022832218
1.1,1.4500000000000002,1,0.17706700074976456
1.1500000000000001,1.4500000000000002,1,0.18772081378552566
1.2000000000000002,1.4500000000000002,1,0.1981498578059901
1.25,1.4500000000000002,1,0.20832934617045612
1.3,1.4500000000000002,1,0.21823973609256261
1.35,1.4500000000000002,1,0.22786623154477711
1.4000000000000001,1.4500000000000002,1,0.2371982672734964
1.4500000000000002,1.4500000000000002,1,0.24622899426592396
1.5,1.4500000000000002,1,0.2549547822441785
1.55,1.4500000000000002,1,0.26337475035647495
1.6,1.4500000000000002,1,0.2714903333981576
1.6500000000000001,1.4500000000000002,1,0.2793048877194304
1.7000000000000002,1.4500000000000002,1,0.28682333846941077
1.75,1.4500000000000002,1,0.29405186793983257
1.8,1.4500000000000002,1,0.30099764342732455
1.85,1.4500000000000002,1,0.30766858213916004
1.9000000000000001,1.4500000000000002,1,0.31407315013192266
1.9500000000000002,1.4500000000000002,1,0.3202201920113885
2.0,1.4500000000000002,1,0.326118788062182
2.0500000000000003,1.4500000000000002,1,0.3317781355571006
2.1,1.4500000000000002,1,0.3313962744147392
2.15,1.4500000000000002,1,0.3287920541744015
2.2,1.4500000000000002,1,0.32629375491519186
2.25,1.4500000000000002,1,0.3238969469877935
2.3000000000000003,1.4500000000000002,1,0.32159730717123036
2.35,1.4500000000000002,1,0.3193906334098891
2.4000000000000004,1.4500000000000002,1,0.3172728555769879
2.45,1.4500000000000002,1,0.3152400429397073
2.5,1.4500000000000002,1,0.3132884089054324
2.5500000000000003,1.4500000000000002,1,0.31141431354366356
2.6,1.4500000000000002,1,0.3096142643035096
2.6500000000000004,1.4500000000000002,1,0.30788491528164386
2.7,1.4500000000000002,1,0.30622306533930577
2.75,1.4500000000000002,1,0.3046256553184003
2.8000000000000003,1.4500000000000002,1,0.3030897645652557
2.85,1.4500000000000002,1,0.3016126069351165
2.9000000000000004,1.4500000000000002,1,0.30019152642038227
2.95,1.4500000000000002,1,0.29882399252008174
3.0,1.4500000000000002,1,0.29750759544656713
3.0500000000000003,1.4500000000000002,1,0.2962400412473243
3.1,1.4500000000000002,1,0.29501914690460995
3.1500000000000004,1.4500000000000002,1,0.29384283546291234
3.2,1.4500000000000002,1,0.2927091312237162
3.25,1.4500000000000002,1,0.29161615503819194
3.3000000000000003,1.4500000000000002,1,0.2905621197211805
3.35,1.4500000000000002,1,0.2895453256038778
3.4000000000000004,1.4500000000000002,1,0.2885641562376322
3.45,1.4500000000000002,1,0.2876170742572861
3.5,1.4500000000000002,1,0.28670261740918496
3.5500000000000003,1.4500000000000002,1,0.2858193947463703
3.6,1.4500000000000002,1,0.28496608299132153
3.6500000000000004,1.4500000000000002,1,0.2841414230649355
3.7,1.4500000000000002,1,0.2833442167791329
3.75,1.4500000000000002,1,0.28257332368945576
3.8000000000000003,1.4500000000000002,1,0.2818276581032233
3.85,1.4500000000000002,1,0.28110618623830463
3.9000000000000004,1.4500000000000002,1,0.2804079235271053
3.95,1.4500000000000002,1,0.27973193206015656
4.0,1.4500000000000002,1,0.27907731816348263
4.05,1.4500000000000002,1,0.27844323010394145
4.1000000000000005,1.4500000000000002,1,0.27782885591665213
4.15,1.4500000000000002,1,0.27723342134872997
4.2,1.4500000000000002,1,0.27665618791367813
4.25,1.4500000000000002,1,0.2760964510508535
4.3,1.4500000000000002,1,0.2755535383846661
4.3500000000000005,1.4500000000000002,1,0.2750268080783032
4.4,1.4500000000000002,1,0.2745156472769754
4.45,1.4500000000000002,1,0.27401947063589827
4.5,1.4500000000000002,1,0.27353771892842405
4.55,1.4500000000000002,1,0.27306985772990705
4.6000000000000005,1.4500000000000002,1,0.2726153761731922
4.65,1.4500000000000002,1,0.27217378577169526
4.7,1.4500000000000002,1,0.2717446193063375
4.75,1.4500000000000002,1,0.2713274297727528
4.800000000000001,1.4500000000000002,1,0.2709217893853868
4.8500000000000005,1.4500000000000002,1,0.27052728863527215
4.9,1.4500000000000002,1,0.27014353539845043
4.95,1.4500000000000002,1,0.2697701540921917
5.0,1.4500000000000002,1,0.26940678487629643
0.0,1.5,1,0.5
0.05,1.5,1,0.0004996001900697449
0.1,1.5,1,0.0019936121776590503
0.15000000000000002,1.5,1,0.004467738954293503
0.2,1.5,1,0.007898382563341556
0.25,1.5,1,0.01225299365457122
0.30000000000000004,1.5,1,0.017490567270303868
0.35000000000000003,1.5,1,0.023562287919048158
0.4,1.5,1,0.030412323602292148
0.45,1.5,1,0.03797876276387601
0.5,1.5,1,0.04619468052328671
0.55,1.5,1,0.05498931182565325
0.6000000000000001,1.5,1,0.06428930039453568
0.65,1.5,1,0.07401998486192449
0.7000000000000001,1.5,1,0.08410667836414532
0.75,1.5,1,0.09447589613775713
0.8,1.5,1,0.10505648766418549
0.8500000000000001,1.5,1,0.11578063557544761
0.9,1.5,1,0.12658469219111834
0.9500000000000001,1.5,1,0.13740983515247868
1.0,1.5,1,0.14820253490185883
1.05,1.5,1,0.15891483750133664
1.1,1.5,1,0.16950447549353354
1.1500000000000001,1.5,1,0.17993482651744955
1.2000000000000002,1.5,1,0.19017474392086312
1.25,1.5,1,0.2001982857155567
1.3,1.5,1,0.20998436821628624
1.35,1.5,1,0.21951636905398722
1.4000000000000001,1.5,1,0.2287817014755003
1.4500000000000002,1.5,1,0.2377713784276226
1.5,1.5,1,0.2464795812882819
1.55,1.5,1,0.2549032445684016
1.6,1.5,1,0.2630416646788062
1.6500000000000001,1.5,1,0.27089613806055574
1.7000000000000002,1.5,1,0.27846963166479577
1.75,1.5,1,0.2857664869370315
1.8,1.5,1,0.2927921570737574
1.85,1.5,1,0.2995529763204908
1.9000000000000001,1.5,1,0.3060559594055836
1.9500000000000002,1.5,1,0.3123086287899828
2.0,1.5,1,0.3183188672005978
2.0500000000000003,1.5,1,0.32409479285278786
2.1,1.5,1,0.3296446548128353
2.15,1.5,1,0.3325116269651829
2.2,1.5,1,0.3299503339754466
2.25,1.5,1,0.3274897037526303
2.3000000000000003,1.5,1,0.3251257125809478
2.35,1.5,1,0.32285442130813324
2.4000000000000004,1.5,1,0.3206719895869985
2.45,1.5,1,0.31857468660128996
2.5,1.5,1,0.3165588988424832
2.5500000000000003,1.5,1,0.31462113542821113
2.6,1.5,1,0.3127580313849361
2.6500000000000004,1.5,1,0.31096634925704647
2.7,1.5,1,0.3092429793513619
2.75,1.5,1,0.3075849388795086
2.8000000000000003,1.5,1,0.30598937022017836
2.85,1.5,1,0.30445353848832823
2.9000000000000004,1.5,1,0.3029748285682503
2.95,1.5,1,0.30155074174161106
3.0,1.5,1,0.3001788920195029
3.0500000000000003,1.5,1,0.2988570022687195
3.1,1.5,1,0.2975829002065258
3.1500000000000004,1.5,1,0.29635451432464466
3.2,1.5,1,0.2951698697917817
3.25,1.5,1,0.2940270843743939
3.3000000000000003,1.5,1,0.2929243644073156
3.35,1.5,1,0.2918600008391304
3.4000000000000004,1.5,1,0.290832365371508
3.45,1.5,1,0.2898399067070643
3.5,1.5,1,0.28888114691639455
3.5500000000000003,1.5,1,0.28795467793175566
3.6,1.5,1,0.28705915817220856
3.6500000000000004,1.5,1,0.28619330930293385
3.7,1.5,1,0.2853559131296576
3.75,1.5,1,0.28454580862773726
3.8000000000000003,1.5,1,0.2837618891043706
3.85,1.5,1,0.2830030994914678
3.9000000000000004,1.5,1,0.28226843376612065
3.95,1.5,1,0.28155693249501823
4.0,1.5,1,0.28086768049884897
4.05,1.5,1,0.28019980463240973
4.1000000000000005,1.5,1,0.27955247167603314
4.15,1.5,1,0.27892488633379386
4.2,1.5,1,0.27831628933393215
4.25,1.5,1,0.27772595562700314
4.3,1.5,1,0.2771531926771944
4.3500000000000005,1.5,1,0.2765973388424774
4.4,1.5,1,0.2760577618392546
4.45,1.5,1,0.2755338572873196
4.5,1.5,1,0.27502504733114097
4.55,1.5,1,0.2745307793335158
4.6000000000000005,1.5,1,0.2740505246379037
4.65,1.5,1,0.2735837773958245
4.7,1.5,1,0.27313005345589575
4.75,1.5,1,0.27268888931124563
4.800000000000001,1.5,1,0.27225984110217427
4.8500000000000005,1.5,1,0.2718424836710902
4.9,1.5,1,0.2714364096668973
4.95,1.5,1,0.27104122869616365
5.0,1.5,1,0.2706565665185252
0.0,1.55,1,0.5
0.05,1.55,1,0.0004708932715846052
0.1,1.55,1,0.0018792582064212895
0.15000000000000002,1.55,1,0.004212212335177141
0.2,1.55,1,0.007448492776949474
0.25,1.55,1,0.011558770112377647
0.30000000000000004,1.55,1,0.016506090767900435
0.35000000000000003,1.55,1,0.022246448506054093
0.4,1.55,1,0.028729482790943367
0.45,1.55,1,0.035899297369255914
0.5,1.55,1,0.043695386663217026
0.55,1.55,1,0.05205365107391634
0.6000000000000001,1.55,1,0.060907475814698124
0.65,1.55,1,0.07018884231134902
0.7000000000000001,1.55,1,0.07982943735702751
0.75,1.55,1,0.08976172374716318
0.8,1.55,1,0.09991993738591796
0.8500000000000001,1.55,1,0.11024097981818032
0.9,1.55,1,0.12066518139575133
0.9500000000000001,1.55,1,0.13113691813551004
1.0,1.55,1,0.14160507390697752
1.05,1.55,1,0.15202334801476064
1.1,1.55,1,0.16235041575205808
1.1500000000000001,1.55,1,0.1725499555400457
1.2000000000000002,1.55,1,0.18259056053385997
1.25,1.55,1,0.19244555501526267
1.3,1.55,1,0.20209273665315491
1.35,1.55,1,0.2115140650812226
1.4000000000000001,1.55,1,0.22069531557114058
1.4500000000000002,1.55,1,0.22962571423317302
1.5,1.55,1,0.23829756848313946
1.55,1.55,1,0.24670590374528265
1.6,1.55,1,0.25484811471488455
1.6500000000000001,1.55,1,0.26272363711481805
1.7000000000000002,1.55,1,0.270333643820064
1.75,1.55,1,0.2776807675205125
1.8,1.55,1,0.28476885073855895
1.85,1.55,1,0.2916027229858852
1.9000000000000001,1.55,1,0.2981880040930963
1.9500000000000002,1.55,1,0.3045309322314465
2.0,1.55,1,0.31063821482285725
2.0500000000000003,1.55,1,0.3165169003612629
2.1,1.55,1,0.3221742691084455
2.15,1.55,1,0.3276177406501719
2.2,1.55,1,0.33285479637842574
2.25,1.55,1,0.3310535424585521
2.3000000000000003,1.55,1,0.32863024001284
2.35,1.55,1,0.3262990321938255
2.4000000000000004,1.55,1,0.3240563233185693
2.45,1.55,1,0.3218985979207264
2.5,1.55,1,0.31982243126098725
2.5500000000000003,1.55,1,0.3178244972047155
2.6,1.55,1,0.3159015738828246
2.6500000000000004,1.55,1,0.31405054749722194
2.7,1.55,1,0.3122684145831234
2.75,1.55,1,0.31055228299698623
2.8000000000000003,1.55,1,0.308899371860292
2.85,1.55,1,0.30730701065580207
2.9000000000000004,1.55,1,0.3057726376433556
2.95,1.55,1,0.3042937977368161
3.0,1.55,1,0.30286813996160156
3.0500000000000003,1.55,1,0.3014934145932
3.1,1.55,1,0.30016747006068245
3.1500000000000004,1.55,1,0.29888824968518524
3.2,1.55,1,0.2976537883113594
3.25,1.55,1,0.2964622088795572
3.3000000000000003,1.55,1,0.29531171897786557
3.35,1.55,1,0.29420060740572573
3.4000000000000004,1.55,1,0.29312724077465546
3.45,1.55,1,0.2920900601664052
3.5,1.55,1,0.291087577864379
3.5500000000000003,1.55,1,0.2901183741705702
3.6,1.55,1,0.2891810943171048
3.6500000000000004,1.55,1,0.28827444547896386
3.7,1.55,1,0.28739719389232965
3.75,1.55,1,0.2865481620812573
3.8000000000000003,1.55,1,0.2857262261939184
3.85,1.55,1,0.28493031344857245
3.9000000000000004,1.55,1,0.28415939968839343
3.95,1.55,1,0.28341250704359355
4.0,1.55,1,0.28268870169871363
4.05,1.55,1,0.2819870917623964
4.1000000000000005,1.55,1,0.28130682523677336
4.15,1.55,1,0.28064708808318883
4.2,1.55,1,0.28000710238091164
4.25,1.55,1,0.2793861245753204
4.3,1.55,1,0.2787834438120509
4.3500000000000005,1.55,1,0.2781983803534711
4.4,1.55,1,0.27763028407397017
4.45,1.55,1,0.2770785330305765
4.5,1.55,1,0.2765425321053705
4.55,1.55,1,0.2760217117164272
4.6000000000000005,1.55,1,0.27551552659393364
4.65,1.55,1,0.27502345461836786
4.7,1.55,1,0.2745449957176693
4.75,1.55,1,0.27407967082042967
4.800000000000001,1.55,1,0.2736270208623168
4.8500000000000005,1.55,1,0.27318660584300214
4.9,1.55,1,0.2727580039309987
4.95,1.55,1,0.27234081061395266
5.0,1.55,1,0.27193463789201044
0.0,1.6,1,0.5
0.05,1.6,1,0.0004445146686071075
0.1,1.6,1,0.0017741638556477747
0.15000000000000002,1.6,1,0.003977319028837537
0.2,1.6,1,0.007034785991209814
0.25,1.6,1,0.010920085663907222
0.30000000000000004,1.6,1,0.015599847913781776
0.35000000000000003,1.6,1,0.021034317488814198
0.4,1.6,1,0.027177968753111858
0.45,1.6,1,0.033980222428215835
0.5,1.6,1,0.04138625315938204
0.55,1.6,1,0.0493378718350784
0.6000000000000001,1.6,1,0.05777446174202094
0.65,1.6,1,0.06663394345536709
0.7000000000000001,1.6,1,0.07585374043942489
0.75,1.6,1,0.08537171614054498
0.8,1.6,1,0.09512705415605709
0.8500000000000001,1.6,1,0.10506105587070132
0.9,1.6,1,0.11511783451581312
0.9500000000000001,1.6,1,0.12524489046266077
1.0,1.6,1,0.13539355911114703
1.05,1.6,1,0.14551932934267012
1.1,1.6,1,0.15558203659180564
1.1500000000000001,1.6,1,0.1655459397047286
1.2000000000000002,1.6,1,0.17537969461094313
1.25,1.6,1,0.18505624033259144
1.3,1.6,1,0.19455261404059787
1.35,1.6,1,0.20384971190324647
1.4000000000000001,1.6,1,0.21293201159459113
1.4500000000000002,1.6,1,0.22178727079832014
1.5,1.6,1,0.23040621411016465
1.55,1.6,1,0.23878221862955779
1.6,1.6,1,0.24691100641525496
1.6500000000000001,1.6,1,0.2547903499879158
1.7000000000000002,1.6,1,0.26241979527776077
1.75,1.6,1,0.26980040488132473
1.8,1.6,1,0.276934523221966
1.85,1.6,1,0.2838255641965096
1.9000000000000001,1.6,1,0.29047782111379944
1.9500000000000002,1.6,1,0.29689629816066254
2.0,1.6,1,0.30308656223478037
2.0500000000000003,1.6,1,0.30905461373006327
2.1,1.6,1,0.31480677471871055
2.15,1.6,1,0.32034959291883935
2.2,1.6,1,0.32568975984502246
2.25,1.6,1,0.3308340415927516
2.3000000000000003,1.6,1,0.33210538960404
2.35,1.6,1,0.32971897581635323
2.4000000000000004,1.6,1,0.3274203980715933
2.45,1.6,1,0.3252063684225987
2.5,1.6,1,0.3230736636688558
2.5500000000000003,1.6,1,0.3210191355313712
2.6,1.6,1,0.319039718479083
2.6500000000000004,1.6,1,0.3171324355601031
2.7,1.6,1,0.3152944025469986
2.75,1.6,1,0.31352283066545966
2.8000000000000003,1.6,1,0.3118150281399581
2.85,1.6,1,0.31016840075821106
2.9000000000000004,1.6,1,0.30858045162809333
2.95,1.6,1,0.30704878027591676
3.0,1.6,1,0.3055710812133135
3.0500000000000003,1.6,1,0.30414514208102217
3.1,1.6,1,0.30276884146149685
3.1500000000000004,1.6,1,0.30144014643795547
3.2,1.6,1,0.30015710996527145
3.25,1.6,1,0.29891786810745197
3.3000000000000003,1.6,1,0.2977206371874145
3.35,1.6,1,0.29656371088693523
3.4000000000000004,1.6,1,0.2954454573280243
3.45,1.6,1,0.29436431616127984
3.5,1.6,1,0.293318795681952
3.5500000000000003,1.6,1,0.2923074699903647
3.6,1.6,1,0.2913289762098692
3.6500000000000004,1.6,1,0.2903820117725756
3.7,1.6,1,0.2894653317806831
3.75,1.6,1,0.28857774644912393
3.8000000000000003,1.6,1,0.2877181186335714
3.85,1.6,1,0.28688536144640686
3.9000000000000004,1.6,1,0.28607843596205296
3.95,1.6,1,0.28529634901216516
4.0,1.6,1,0.284538151070302
4.05,1.6,1,0.2838029342251609
4.1000000000000005,1.6,1,0.28308983024085504
4.15,1.6,1,0.2823980087023852
4.2,1.6,1,0.2817266752441112
4.25,1.6,1,0.2810750698587964
4.3,1.6,1,0.280442465284648
4.3500000000000005,1.6,1,0.27982816546764333
4.4,1.6,1,0.2792315040963489
4.45,1.6,1,0.2786518432064442
4.5,1.6,1,0.27808857185208313
4.55,1.6,1,0.2775411048413359
4.6000000000000005,1.6,1,0.27700888153290293
4.65,1.6,1,0.2764913646913776
4.7,1.6,1,0.2759880393984391
4.75,1.6,1,0.27549841201734154
4.800000000000001,1.6,1,0.2750220092082182
4.8500000000000005,1.6,1,0.2745583769917873
4.9,1.6,1,0.274107079859097
4.95,1.6,1,0.2736676999250891
5.0,1.6,1,0.2732398361238122
0.0,1.6500000000000001,1,0.5
0.05,1.6500000000000001,1,0.0004202274006251532
0.1,1.6500000000000001,1,0.001677387731787082
0.15000000000000002,1.6500000000000001,1,0.003760965496872362
0.2,1.6500000000000001,1,0.00665360194559517
0.25,1.6500000000000001,1,0.010331345623933412
0.30000000000000004,1.6500000000000001,1,0.014764002473219979
0.35000000000000003,1.6500000000000001,1,0.019915583632994303
0.4,1.6500000000000001,1,0.025744847100035897
0.45,1.6500000000000001,1,0.032205926621506085
0.5,1.6500000000000001,1,0.03924903780840988
0.55,1.6500000000000001,1,0.04682124773469402
0.6000000000000001,1.6500000000000001,1,0.054867290627069396
0.65,1.6500000000000001,1,0.06333040909142967
0.7000000000000001,1.6500000000000001,1,0.07215319808947607
0.75,1.6500000000000001,1,0.08127842791756536
0.8,1.6500000000000001,1,0.0906498229526163
0.8500000000000001,1.6500000000000001,1,0.10021277494513221
0.9,1.6500000000000001,1,0.10991497300334557
0.9500000000000001,1.6500000000000001,1,0.11970693681480876
1.0,1.6500000000000001,1,0.12954244467567122
1.05,1.6500000000000001,1,0.13937885308456016
1.1,1.6500000000000001,1,0.1491773095715344
1.1500000000000001,1.6500000000000001,1,0.1589028647138711
1.2000000000000002,1.6500000000000001,1,0.16852449269139494
1.25,1.6500000000000001,1,0.17801503213000128
1.3,1.6500000000000001,1,0.18735106036399013
1.35,1.6500000000000001,1,0.19651271470053905
1.4000000000000001,1.6500000000000001,1,0.2054834739419293
1.4500000000000002,1.6500000000000001,1,0.21424991249533512
1.5,1.6500000000000001,1,0.22280143806500763
1.55,1.6500000000000001,1,0.23113002235285454
1.6,1.6500000000000001,1,0.23922993253932678
1.6500000000000001,1.6500000000000001,1,0.24709746969316143
1.7000000000000002,1.6500000000000001,1,0.25473071874827097
1.75,1.6500000000000001,1,0.2621293133408499
1.8,1.6500000000000001,1,0.2692942176459854
1.85,1.6500000000000001,1,0.27622752639736864
1.9000000000000001,1.6500000000000001,1,0.2829322835088356
1.9500000000000002,1.6500000000000001,1,0.28941231912597715
2.0,1.6500000000000001,1,0.2956721044986633
2.0500000000000003,1.6500000000000001,1,0.30171662375765856
2.1,1.6500000000000001,1,0.307551261477541
2.15,1.6500000000000001,1,0.31318170479231167
2.2,1.6500000000000001,1,0.3186138587802737
2.25,1.6500000000000001,1,0.32385377383452874
2.3000000000000003,1.6500000000000001,1,0.32890758377104784
2.35,1.6500000000000001,1,0.33310927325670914
2.4000000000000004,1.6500000000000001,1,0.330759232472559
2.45,1.6500000000000001,1,0.3284930343825084
2.5,1.6500000000000001,1,0.32630766727277344
2.5500000000000003,1.6500000000000001,1,0.32420017129004963
2.6,1.6500000000000001,1,0.322167648203044
2.6500000000000004,1.6500000000000001,1,0.32020726906993685
2.7,1.6500000000000001,1,0.31831628011225277
2.75,1.6500000000000001,1,0.3164920070601111
2.8000000000000003,1.6500000000000001,1,0.3147318582012284
2.85,1.6500000000000001,1,0.31303332633679126
2.9000000000000004,1.6500000000000001,1,0.3113939898208966
2.95,1.6500000000000001,1,0.3098115128367893
3.0,1.6500000000000001,1,0.30828364504233097
3.0500000000000003,1.6500000000000001,1,0.306808220698671
3.1,1.6500000000000001,1,0.30538315738002497
3.1500000000000004,1.6500000000000001,1,0.30400645434825746
3.2,1.6500000000000001,1,0.30267619066365015
3.25,1.6500000000000001,1,0.30139052309248426
3.3000000000000003,1.6500000000000001,1,0.30014768386275215
3.35,1.6500000000000001,1,0.29894597831124914
3.4000000000000004,1.6500000000000001,1,0.2977837824583254
3.45,1.6500000000000001,1,0.2966595405405764
3.5,1.6500000000000001,1,0.29557176252663364
3.5500000000000003,1.6500000000000001,1,0.2945190216367437
3.6,1.6500000000000001,1,0.29349995188308114
3.6500000000000004,1.6500000000000001,1,0.29251324564452474
3.7,1.6500000000000001,1,0.29155765128684585
3.75,1.6500000000000001,1,0.2906319708369729
3.8000000000000003,1.6500000000000001,1,0.2897350577179738
3.85,1.6500000000000001,1,0.28886581454981064
3.9000000000000004,1.6500000000000001,1,0.28802319101943485
3.95,1.6500000000000001,1,0.287206181822697
4.0,1.6500000000000001,1,0.28641382467953136
4.05,1.6500000000000001,1,0.2856451984230823
4.1000000000000005,1.6500000000000001,1,0.28489942116276534
4.15,1.6500000000000001,1,0.2841756485207352
4.2,1.6500000000000001,1,0.2834730719407679
4.25,1.6500000000000001,1,0.2827909170682261
4.3,1.6500000000000001,1,0.2821284421995003
4.3500000000000005,1.6500000000000001,1,0.28148493679912256
4.4,1.6500000000000001,1,0.2808597200825191
4.45,1.6500000000000001,1,0.2802521396623705
4.5,1.6500000000000001,1,0.2796615702563434
4.55,1.6500000000000001,1,0.2790874124540039
4.6000000000000005,1.6500000000000001,1,0.2785290915406405
4.65,1.6500000000000001,1,0.2779860563757554
4.7,1.6500000000000001,1,0.2774577783239982
4.75,1.6500000000000001,1,0.2769437502363177
4.800000000000001,1.6500000000000001,1,0.27644348547917397
4.8500000000000005,1.6500000000000001,1,0.27595651700970336
4.9,1.6500000000000001,1,0.2754823964947711
4.95,1.6500000000000001,1,0.27502069347189195
5.0,1.6500000000000001,1,0.2745709945501371
0.0,1.7000000000000002,1,0.5
0.05,1.7000000000000002,1,0.00039782281623945617
0.1,1.7000000000000002,1,0.0015881009712385582
0.15000000000000002,1.7000000000000002,1,0.003561308379317845
0.2,1.7000000000000002,1,0.006301717418513844
0.25,1.7000000000000002,1,0.00978762214427616
0.30000000000000004,1.7000000000000002,1,0.013991649274526247
0.35000000000000003,1.7000000000000002,1,0.01888115460703539
0.4,1.7000000000000002,1,0.024418700830135424
0.45,1.7000000000000002,1,0.030562610454368967
0.5,1.7000000000000002,1,0.03726758494071191
0.55,1.7000000000000002,1,0.04448537823899923
0.6000000000000001,1.7000000000000002,1,0.052165510158207175
0.65,1.7000000000000002,1,0.06025600258414475
0.7000000000000001,1.7000000000000002,1,0.06870411984689759
0.75,1.7000000000000002,1,0.07745709377155954
0.8,1.7000000000000002,1,0.08646281427713431
0.8500000000000001,1.7000000000000002,1,0.09567046785387884
0.9,1.7000000000000002,1,0.1050311087542341
0.9500000000000001,1.7000000000000002,1,0.11449815106782052
1.0,1.7000000000000002,1,0.12402777372508074
1.05,1.7000000000000002,1,0.1335792345551702
1.1,1.7000000000000002,1,0.1431150934847984
1.1500000000000001,1.7000000000000002,1,0.15260134852350238
1.2000000000000002,1.7000000000000002,1,0.16200749112721238
1.25,1.7000000000000002,1,0.17130648974163903
1.3,1.7000000000000002,1,0.18047471176094787
1.35,1.7000000000000002,1,0.18949179482997106
1.4000000000000001,1.7000000000000002,1,0.19834047845955144
1.4500000000000002,1.7000000000000002,1,0.20700640643825954
1.5,1.7000000000000002,1,0.21547790964750763
1.55,1.7000000000000002,1,0.22374577775652021
1.6,1.7000000000000002,1,0.2318030270101158
1.6500000000000001,1.7000000000000002,1,0.23964467002637
1.7000000000000002,1.7000000000000002,1,0.2472674922697265
1.75,1.7000000000000002,1,0.2546698387116107
1.8,1.7000000000000002,1,0.2618514131679443
1.85,1.7000000000000002,1,0.26881309192698577
1.9000000000000001,1.7000000000000002,1,0.27555675255435463
1.9500000000000002,1.7000000000000002,1,0.28208511817842236
2.0,1.7000000000000002,1,0.2884016171060021
2.0500000000000003,1.7000000000000002,1,0.2945102572796293
2.1,1.7000000000000002,1,0.30041551484674794
2.15,1.7000000000000002,1,0.30612223595089727
2.2,1.7000000000000002,1,0.31163555075986815
2.25,1.7000000000000002,1,0.31696079870161586
2.3000000000000003,1.7000000000000002,1,0.3221034638733771
2.35,1.7000000000000002,1,0.32706911961257185
2.4000000000000004,1.7000000000000002,1,0.33186338126138243
2.45,1.7000000000000002,1,0.33175406689325143
2.5,1.7000000000000002,1,0.3295199198018801
2.5500000000000003,1.7000000000000002,1,0.32736310479501807
2.6,1.7000000000000002,1,0.32528089969185325
2.6500000000000004,1.7000000000000002,1,0.323270632732377
2.7,1.7000000000000002,1,0.32132969001149775
2.75,1.7000000000000002,1,0.31945552130193766
2.8000000000000003,1.7000000000000002,1,0.31764564449318694
2.85,1.7000000000000002,1,0.315897648847268
2.9000000000000004,1.7000000000000002,1,0.31420919724788576
2.95,1.7000000000000002,1,0.3125780275976924
3.0,1.7000000000000002,1,0.311001953498759
3.0500000000000003,1.7000000000000002,1,0.3094788643338143
3.1,1.7000000000000002,1,0.3080067248502094
3.1500000000000004,1.7000000000000002,1,0.30658357433479116
3.2,1.7000000000000002,1,0.30520752545567786
3.25,1.7000000000000002,1,0.3038767628362457
3.3000000000000003,1.7000000000000002,1,0.30258954141727906
3.35,1.7000000000000002,1,0.3013441846550178
3.4000000000000004,1.7000000000000002,1,0.3001390825957442
3.45,1.7000000000000002,1,0.29897268986131487
3.5,1.7000000000000002,1,0.2978435235746537
3.5500000000000003,1.7000000000000002,1,0.2967501612496548
3.6,1.7000000000000002,1,0.2956912386657556
3.6500000000000004,1.7000000000000002,1,0.2946654477441575
3.7,1.7000000000000002,1,0.29367153443957994
3.75,1.7000000000000002,1,0.2927082966588781
3.8000000000000003,1.7000000000000002,1,0.2917745822157493
3.85,1.7000000000000002,1,0.2908692868287723
3.9000000000000004,1.7000000000000002,1,0.28999135216854866
3.95,1.7000000000000002,1,0.2891397639582605
4.0,1.7000000000000002,1,0.2883135501308955
4.05,1.7000000000000002,1,0.2875117790453965
4.1000000000000005,1.7000000000000002,1,0.2867335577631698
4.15,1.7000000000000002,1,0.2859780303857508
4.2,1.7000000000000002,1,0.28524437645382517
4.25,1.7000000000000002,1,0.28453180940738143
4.3,1.7000000000000002,1,0.2838395751063455
4.3500000000000005,1.7000000000000002,1,0.283166950410795
4.4,1.7000000000000002,1,0.28251324181955756
4.45,1.7000000000000002,1,0.28187778416583
4.5,1.7000000000000002,1,0.2812599393683139
4.55,1.7000000000000002,1,0.2806590952362206
4.6000000000000005,1.7000000000000002,1,0.28007466432644673
4.65,1.7000000000000002,1,0.27950608285115364
4.7,1.7000000000000002,1,0.27895280963395974
4.75,1.7000000000000002,1,0.27841432511293096
4.800000000000001,1.7000000000000002,1,0.27789013038857435
4.8500000000000005,1.7000000000000002,1,0.2773797463150137
4.9,1.7000000000000002,1,0.27688271263263076
4.95,1.7000000000000002,1,0.2763985871403802
5.0,1.7000000000000002,1,0.2759269449061125
0.0,1.75,1,0.5
0.05,1.75,1,0.0003771167913851882
0.1,1.75,1,0.0015055721097444726
0.15000000000000002,1.75,1,0.00337672076189289
0.2,1.75,1,0.005976287116654437
0.25,1.75,1,0.009284563782584881
0.30000000000000004,1.75,1,0.013276687773893656
0.35000000000000003,1.75,1,0.017922991604199655
0.4,1.75,1,0.023189425297342883
0.45,1.75,1,0.02903804348788439
0.5,1.75,1,0.03542754968693277
0.55,1.75,1,0.042313887563661584
0.6000000000000001,1.75,1,0.04965086694200158
