Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,low_rank_min,low_rank_winner,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax
0.2520833333333333,0.08146666666666666,0.193826219740596,0.27934688866247154,0.193826219740596,1,3,0.3035669365521051,0.1097407168115091,1
0.2520833333333333,0.08173333333333332,0.1936402460552844,0.2794064037877922,0.1936402460552844,1,3,0.3035970583892445,0.1099568123339601,1
0.2520833333333333,0.082,0.19345465940611073,0.279466125033122,0.19345465940611073,1,3,0.3036272782222855,0.1101726188161748,1
0.2520833333333333,0.08226666666666667,0.19326945730820444,0.27952605249825346,0.19326945730820444,1,3,0.3036575960449963,0.11038813873679187,1
0.2520833333333333,0.08253333333333333,0.1930846373103548,0.27958618628301674,0.1930846373103548,1,3,0.3036880118511012,0.11060337454074642,1
0.2520833333333333,0.0828,0.1929001969943565,0.2796465264872885,0.1929001969943565,1,3,0.3037185256342641,0.11081832863990759,1
0.2520833333333333,0.08306666666666666,0.19271613397436316,0.2797070732109748,0.19271613397436316,1,3,0.3037491373881023,0.11103300341373912,1
0.2520833333333333,0.08333333333333333,0.19253244589626303,0.2797678265540187,0.19253244589626303,1,3,0.30377984710617323,0.1112474012099102,1
0.2520833333333333,0.0836,0.19234913043706786,0.27982878661638827,0.19234913043706786,1,3,0.30381065478198793,0.11146152434492007,1
0.2520833333333333,0.08386666666666666,0.19216618530431318,0.2798899534980738,0.19216618530431318,1,3,0.3038415604089989,0.11167537510468573,1
0.2520833333333333,0.08413333333333332,0.1919836082354802,0.2799513272990857,0.1919836082354802,1,3,0.30387256398061036,0.11188895574513016,1
0.2520833333333333,0.0844,0.19180139699742735,0.2800129081194514,0.19180139699742735,1,3,0.303903665490169,0.11210226849274166,1
0.2520833333333333,0.08466666666666667,0.19161954938583214,0.28007469605920404,0.19161954938583214,1,3,0.3039348649309647,0.11231531554513258,1
0.2520833333333333,0.08493333333333333,0.19143806322465556,0.2801366912183889,0.19143806322465556,1,3,0.30396616229623424,0.11252809907157868,1
0.2520833333333333,0.0852,0.1912569363656103,0.2801988936970476,0.1912569363656103,1,3,0.3039975575791619,0.1127406212135516,1
0.2520833333333333,0.08546666666666666,0.19107616668764738,0.2802613035952229,0.19107616668764738,1,3,0.3040290507728745,0.11295288408522713,1
0.2520833333333333,0.08573333333333333,0.19089575209644932,0.28032392101294873,0.19089575209644932,1,3,0.3040606418704394,0.11316488977399008,1
0.2520833333333333,0.086,0.1907156905239426,0.2803867460502478,0.1907156905239426,1,3,0.304092330864875,0.11337664034093242,1
0.25249999999999995,0.07,0.20396019110234487,0.2770241287676893,0.20396019110234487,1,3,0.30250322825353637,0.0985430371511915,1
0.25249999999999995,0.07026666666666667,0.20374622726400485,0.2770746956453155,0.20374622726400485,1,3,0.3025290562969412,0.09878282903293636,1
0.25249999999999995,0.07053333333333334,0.2035328937360878,0.2771254636239611,0.2035328937360878,1,3,0.30255498226788147,0.09902208853179367,1
0.25249999999999995,0.0708,0.20332018399969765,0.2771764327965647,0.20332018399969765,1,3,0.30258100616200806,0.09926082216231041,1
0.25249999999999995,0.07106666666666667,0.20310809166426863,0.27722760325624923,0.20310809166426863,1,3,0.3026071279749293,0.09949903631066065,1
0.25249999999999995,0.07133333333333333,0.2028966104640706,0.27727897509631244,0.2028966104640706,1,3,0.30263334770221983,0.09973673723814924,1
0.25249999999999995,0.07160000000000001,0.20268573425483782,0.27733054841022875,0.20268573425483782,1,3,0.3026596653394054,0.09997393108456759,1
0.25249999999999995,0.07186666666666668,0.20247545701050776,0.27738232329164747,0.20247545701050776,1,3,0.3026860808819772,0.10021062387146942,1
0.25249999999999995,0.07213333333333334,0.20226577282007316,0.2774342998343859,0.20226577282007316,1,3,0.3027125943253889,0.10044682150531573,1
0.25249999999999995,0.0724,0.2020566758845389,0.2774864781324285,0.2020566758845389,1,3,0.3027392056650439,0.10068252978050501,1
0.25249999999999995,0.07266666666666667,0.20184816051397753,0.2775388582799274,0.20184816051397753,1,3,0.3027659148963187,0.10091775438234118,1
0.25249999999999995,0.07293333333333334,0.2016402211246836,0.2775914403711929,0.2016402211246836,1,3,0.3027927220145356,0.101152500889852,1
0.25249999999999995,0.0732,0.20143285223642232,0.27764422450069587,0.20143285223642232,1,3,0.30281962701497933,0.10138677477855701,1
0.25249999999999995,0.07346666666666667,0.20122604846976605,0.2776972107630633,0.20122604846976605,1,3,0.30284662989289907,0.10162058142313302,1
0.25249999999999995,0.07373333333333333,0.20101980454351714,0.2777503992530746,0.20101980454351714,1,3,0.3028737306434941,0.10185392609997695,1
0.25249999999999995,0.07400000000000001,0.20081411527221263,0.27780379006566036,0.20081411527221263,1,3,0.3029009292619233,0.10208681398971067,1
0.25249999999999995,0.07426666666666668,0.20060897556371282,0.27785738329589676,0.20060897556371282,1,3,0.302928225743309,0.1023192501795962,1
0.25249999999999995,0.07453333333333334,0.20040438041685943,0.2779111790390049,0.20040438041685943,1,3,0.3029556200827198,0.10255123966586038,1
0.25249999999999995,0.0748,0.20020032491921486,0.2779651773903471,0.20020032491921486,1,3,0.3029831122751917,0.10278278735597685,1
