k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,sigma_center_min,sigma_scan_lower,sigma_global_lower,y_at_min,param_pert,higher_rank_margin,passed
5,0.3200000000000001,0.3300000000000001,0.1,0.11000000000000001,0.27619091677631796,1.7392527130926096,0.12684104736579913,0.12435448147443337,0.12435448147443337,-1.3029605270756592,0.050000000000000044,0.07435448147443333,True
5,0.3200000000000001,0.3300000000000001,0.11000000000000001,0.12000000000000001,0.28266679215740975,1.755704986607945,0.12192004722390647,0.11941291599064661,0.11941291599064661,-1.3037082412951646,0.05000000000000001,0.06941291599064661,True
5,0.3300000000000001,0.34000000000000014,0.05,0.060000000000000005,0.25554686777031393,1.726267650163207,0.1482686829232501,0.14579834836054614,0.14579834836054614,1.3488026712363885,0.05000000000000003,0.09579834836054611,True
5,0.3300000000000001,0.34000000000000014,0.060000000000000005,0.07,0.2580803885797807,1.735655495770979,0.14641280608527957,0.14393073671556583,0.14393073671556583,-1.3502457371242658,0.05000000000000003,0.0939307367155658,True
5,0.3300000000000001,0.34000000000000014,0.07,0.08000000000000002,0.2611520334665373,1.7464249196572985,0.14413242471142235,0.14163689356185077,0.14163689356185077,1.3475868207686763,0.050000000000000044,0.09163689356185073,True
5,0.3300000000000001,0.34000000000000014,0.08000000000000002,0.09000000000000001,0.26480497590155905,1.7585505395068977,0.14143319088561804,0.13892250271123432,0.13892250271123432,1.3507502378183887,0.05000000000000001,0.08892250271123431,True
5,0.3300000000000001,0.34000000000000014,0.09000000000000001,0.1,0.26909186191028284,1.7720045146669363,0.13822789504684907,0.13570038940351548,0.13570038940351548,-1.34968801354018,0.05000000000000001,0.08570038940351546,True
5,0.3300000000000001,0.34000000000000014,0.1,0.11000000000000001,0.2740746398732426,1.7867568385205645,0.13449875671101164,0.1319528106628609,0.1319528106628609,1.3493514055198736,0.050000000000000044,0.08195281066286086,True
5,0.3300000000000001,0.34000000000000014,0.11000000000000001,0.12000000000000001,0.2798219149012093,1.8027756377319966,0.13018694064712216,0.12762097109995724,0.12762097109995724,1.3496999818087874,0.05000000000000001,0.07762097109995722,True
5,0.34000000000000014,0.35000000000000014,0.05,0.060000000000000005,0.25521285820921885,1.775528090456471,0.15435551548559823,0.1518236053725277,0.1518236053725277,1.392550562188824,0.05000000000000003,0.10182360537252767,True
5,0.34000000000000014,0.35000000000000014,0.060000000000000005,0.07,0.2575788920763967,1.7846568297574745,0.15262418789933982,0.15008086686214303,0.15008086686214303,1.3937399283838698,0.05000000000000003,0.100080866862143,True
5,0.34000000000000014,0.35000000000000014,0.07,0.08000000000000002,0.26043430625797315,1.7951323071016254,0.15053471642620336,0.1479783010423263,0.1479783010423263,-1.3958027995968596,0.050000000000000044,0.09797830104232624,True
5,0.34000000000000014,0.35000000000000014,0.08000000000000002,0.09000000000000001,0.26381069464145784,1.8069310999592663,0.14806285849006498,0.14549169461511594,0.14549169461511594,1.3935708202224029,0.05000000000000001,0.09549169461511592,True
5,0.34000000000000014,0.35000000000000014,0.09000000000000001,0.1,0.26774537907333,1.8200274723201306,0.14516959290752518,0.14258205856712491,0.14258205856712491,1.3972685438160881,0.05000000000000001,0.0925820585671249,True
5,0.34000000000000014,0.35000000000000014,0.1,0.11000000000000001,0.2722806323420722,1.834393632784414,0.1418145160870017,0.13920902404602112,0.13920902404602112,1.396543733965557,0.050000000000000044,0.08920902404602107,True
5,0.34000000000000014,0.35000000000000014,0.11000000000000001,0.12000000000000001,0.27746124619652845,1.8500000000000012,0.1379779849752361,0.135352984975236,0.135352984975236,-1.396500000000001,0.05000000000000001,0.085352984975236,True
6,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,1.3104197800704935,0.23069367555990827,0.2287431508348201,0.2287431508348201,-0.916746620791415,0.06000000000000004,0.16874315083482005,True
6,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,1.3281566172707198,0.23181245674418133,0.2298397609725929,0.2298397609725929,-0.9192762295601943,0.06000000000000004,0.16983976097259285,True
6,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,1.3483323032546546,0.23307042459963945,0.2310725092205711,0.2310725092205711,0.9190410743714266,0.06000000000000007,0.17107250922057105,True
6,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,1.3708391590555036,0.23446384683182425,0.23243779788300484,0.23243779788300484,0.919826222763998,0.060000000000000026,0.1724377978830048,True
6,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,1.3955644019535614,0.2359683803057455,0.23391142480330349,0.23391142480330349,-0.9174021540891104,0.060000000000000026,0.17391142480330346,True
6,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,1.4223923509355643,0.23758963987310033,0.23549914943443084,0.23549914943443084,-0.9198157930145603,0.06000000000000007,0.1754991494344308,True
6,0.2,0.21000000000000002,0.11000000000000001,0.12000000000000001,0.08983201482598543,1.4512063946937401,0.23930016120031097,0.23717365320694375,0.23717365320694375,0.9186514531346195,0.060000000000000026,0.17717365320694373,True
6,0.21000000000000002,0.22000000000000003,0.05,0.060000000000000005,0.11063393862822304,1.3682105101189668,0.2264450512854132,0.2244222881477645,0.2244222881477645,-0.9709263060713801,0.06000000000000004,0.16442228814776444,True
6,0.21000000000000002,0.22000000000000003,0.060000000000000005,0.07,0.10938640490294735,1.3852075656738234,0.22779576737108437,0.2257517579139921,0.2257517579139921,-0.9729485015759249,0.06000000000000004,0.16575175791399205,True
6,0.21000000000000002,0.22000000000000003,0.07,0.08000000000000002,0.10800241023605789,1.4045639892863553,0.22930393767106766,0.22723573268445968,0.22723573268445968,-0.9720563437057338,0.06000000000000007,0.16723573268445963,True
6,0.21000000000000002,0.22000000000000003,0.08000000000000002,0.09000000000000001,0.10650000304317053,1.4261837188805655,0.23095896019916357,0.2288637305505628,0.2288637305505628,-0.9721865569507281,0.060000000000000026,0.16886373055056278,True
6,0.21000000000000002,0.22000000000000003,0.09000000000000001,0.1,0.10489685306869023,1.4499655168313503,0.23274512662287,0.2306201697268308,0.2306201697268308,-0.973230258385948,0.060000000000000026,0.17062016972683078,True
6,0.21000000000000002,0.22000000000000003,0.1,0.11000000000000001,0.1032098314356927,1.4758048651498616,0.23464051350614498,0.23248325742470763,0.23248325742470763,0.9707652366467974,0.06000000000000007,0.17248325742470755,True
6,0.21000000000000002,0.22000000000000003,0.11000000000000001,0.12000000000000001,0.10145471669305062,1.5035956903370005,0.2366362631630838,0.2344442685501625,0.2344442685501625,-0.9732456081370352,0.060000000000000026,0.17444426855016248,True
6,0.22000000000000003,0.23000000000000004,0.05,0.060000000000000005,0.12624235382440768,1.426183718880566,0.2203294334057689,0.21823420375716815,0.21823420375716815,1.0266625278143466,0.06000000000000004,0.15823420375716812,True
6,0.22000000000000003,0.23000000000000004,0.060000000000000005,0.07,0.12459548129083964,1.4424978336205576,0.2220291411869751,0.21991351889494942,0.21991351889494942,-1.0239611893404374,0.06000000000000004,0.15991351889494937,True
6,0.22000000000000003,0.23000000000000004,0.07,0.08000000000000002,0.12278655453590176,1.4610954794263107,0.2238987895925622,0.22175992024327934,0.22175992024327934,-1.0266572876557865,0.06000000000000007,0.1617599202432793,True
6,0.22000000000000003,0.23000000000000004,0.08000000000000002,0.09000000000000001,0.12084278932942874,1.4818906842274167,0.225931954369581,0.22376709101429668,0.22376709101429668,-1.0261452304047443,0.060000000000000026,0.16376709101429665,True
6,0.22000000000000003,0.23000000000000004,0.09000000000000001,0.1,0.11878977725412265,1.5047923444781355,0.22810113277250574,0.22590764234190805,0.22590764234190805,1.026553521519709,0.060000000000000026,0.16590764234190802,True
