Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.26495,0.0828,0.27216521198267973,0.6006,0.03020299285952259,0.09147040420973031,0.010578307898600831
0.26495,0.0828,0.27216521198267973,0.6011,0.030261110137913973,0.09174946077634101,0.010859033168688166
0.26495,0.08310000000000001,0.2696829837005086,0.5951,0.03205073782384187,0.09629279515609965,0.012776746273352027
0.26495,0.08310000000000001,0.2696829837005086,0.5955999999999999,0.03204575525926956,0.09638598541204241,0.012556640232460855
0.26495,0.08310000000000001,0.2696829837005086,0.5961,0.0320462157412935,0.09649563885584285,0.012353039907201248
0.26495,0.08310000000000001,0.2696829837005086,0.5966,0.03205212271769219,0.09662182111269671,0.01216688808456387
0.26495,0.08310000000000001,0.2696829837005086,0.5971,0.032063476850355356,0.09676458955621943,0.011999190456187815
0.26495,0.08310000000000001,0.2696829837005086,0.5975999999999999,0.03208027601675527,0.09692399326590195,0.011851122309302372
0.26495,0.08310000000000001,0.2696829837005086,0.5981,0.03210251531849867,0.09710007300587895,0.011732847005708591
0.26495,0.08310000000000001,0.2696829837005086,0.5986,0.03213018709690648,0.09729286122501328,0.011852424585682926
0.26495,0.08310000000000001,0.2696829837005086,0.5991,0.03216328095552689,0.09750238207817416,0.012000807285632917
0.26495,0.08310000000000001,0.2696829837005086,0.5995999999999999,0.03220178378944411,0.0977286514684618,0.012168877913758917
0.26495,0.08310000000000001,0.2696829837005086,0.6001,0.03224567982120794,0.09797167711000898,0.012355435005947168
0.26495,0.08310000000000001,0.2696829837005086,0.6006,0.032294950643173594,0.09823145861087645,0.0125594545791609
0.26495,0.08310000000000001,0.2696829837005086,0.6011,0.03234957526600168,0.09850798757544356,0.012779981391890812
0.26495,0.0834,0.26757235871400575,0.5951,0.03384580159598458,0.10206646509194926,0.014570106225345568
0.26495,0.0834,0.26757235871400575,0.5955999999999999,0.03384128268231702,0.10216725104644331,0.014389798126813454
0.26495,0.0834,0.26757235871400575,0.5961,0.033841918981314445,0.10228370078026675,0.014225046148131094
0.26495,0.0834,0.26757235871400575,0.5966,0.03384771368873106,0.10241587637095871,0.014076525277482281
0.26495,0.0834,0.26757235871400575,0.5971,0.0338586676329184,0.10256383287181914,0.01394497690661608
0.26495,0.0834,0.26757235871400575,0.5975999999999999,0.033874779275616114,0.10272761827433004,0.013831394408327142
0.26495,0.0834,0.26757235871400575,0.5981,0.033896044718143795,0.1029072734868703,0.013747513750263868
0.26495,0.0834,0.26757235871400575,0.5986,0.033922457712956836,0.10310283232974485,0.013832207229398865
0.26495,0.0834,0.26757235871400575,0.5991,0.03395400968050348,0.10331432154645966,0.013945910575273132
0.26495,0.0834,0.26757235871400575,0.5995999999999999,0.033990689731291136,0.10354176083109083,0.014077620097167665
0.26495,0.0834,0.26757235871400575,0.6001,0.03403248469304283,0.1037851628715121,0.014226333968284337
0.26495,0.0834,0.26757235871400575,0.6006,0.03407937914279891,0.10404453340815933,0.014391300895660769
0.26495,0.0834,0.26757235871400575,0.6011,0.034131355443796786,0.10431987130794004,0.014571837652709278
0.26495,0.08370000000000001,0.2657131616194074,0.5951,0.035430473378109235,0.10719910123695064,0.016245118886863093
0.26495,0.08370000000000001,0.2657131616194074,0.5955999999999999,0.03542631981965356,0.10730648545781248,0.016091016983240027
0.26495,0.08370000000000001,0.2657131616194074,0.5961,0.03542709150194297,0.10742889554170765,0.015951337463929054
0.26495,0.08370000000000001,0.2657131616194074,0.5966,0.035432791433544344,0.10756639077404956,0.015826575342423873
0.26495,0.08370000000000001,0.2657131616194074,0.5971,0.03544342055803287,0.10771902430445525,0.01571729600079412
0.26495,0.08370000000000001,0.2657131616194074,0.5975999999999999,0.03545897775436609,0.10788684311297708,0.015624396392711673
0.26495,0.08370000000000001,0.2657131616194074,0.5981,0.03547945984155939,0.10806988798933997,0.015560111691052009
0.26495,0.08370000000000001,0.2657131616194074,0.5986,0.03550486158763663,0.1082681935252084,0.01562512512445109
0.26495,0.08370000000000001,0.2657131616194074,0.5991,0.03553517572281342,0.10848178811944982,0.015718133506489384
0.26495,0.08370000000000001,0.2657131616194074,0.5995999999999999,0.035570392956842084,0.10871069399629119,0.015827522242807278
0.26495,0.08370000000000001,0.2657131616194074,0.6001,0.035610502000439075,0.10895492723620984,0.015952401552648782
0.26495,0.08370000000000001,0.2657131616194074,0.6006,0.0356554895906846,0.1092144978193364,0.016092205552266575
0.26495,0.08370000000000001,0.2657131616194074,0.6011,0.03570534052027544,0.10948940968109068,0.016246437417191718
0.26495,0.084,0.26403822520481435,0.5951,0.036860932710056755,0.11186123418182334,0.017819361353879248
0.26495,0.084,0.26403822520481435,0.5955999999999999,0.03685707752838603,0.11197449936172013,0.017681453163828947
0.26495,0.084,0.26403822520481435,0.5961,0.03685795688582211,0.11210226202793529,0.01755691844896911
0.26495,0.084,0.26403822520481435,0.5966,0.03686357364474412,0.11224457917775207,0.017446148748617774
