Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.26552000000000003,0.08395,0.27563299074335795,0.5981,0.027299796673142345,0.08187084999108739,0.0008831326811552306
0.26552000000000003,0.08395,0.27563299074335795,0.5982,0.02730138607769594,0.08189407365434533,0.0008976598583230953
0.26552000000000003,0.08395,0.27563299074335795,0.5982999999999999,0.027303231092304002,0.08191807002069487,0.0009235466322433784
0.26552000000000003,0.08395,0.27563299074335795,0.5983999999999999,0.027305331699584788,0.08194283955763657,0.0009592770731725172
0.26552000000000003,0.08395,0.27563299074335795,0.5985,0.027307687874967998,0.0819683827112514,0.001003754107266843
0.26552000000000003,0.08395,0.27563299074335795,0.5986,0.02731029958669955,0.08199469990619071,0.0010558576604720697
0.26552000000000003,0.08395,0.27563299074335795,0.5987,0.027313166795848255,0.08202179154567145,0.0011145123286035153
0.26552000000000003,0.08395,0.27563299074335795,0.5988,0.027316289456311916,0.08204965801147218,0.0011787376160724483
0.26552000000000003,0.08395,0.27563299074335795,0.5989,0.027319667514826663,0.08207829966393376,0.0012476720724341904
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5972999999999999,0.02736586803795276,0.08193285698732886,0.001307444852412572
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5973999999999999,0.027365415872282934,0.0819499756015375,0.0012417502504880461
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5974999999999999,0.027365218549508376,0.08196786059460891,0.00118086996736059
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5975999999999999,0.027365276109633296,0.0819865126029023,0.0011255879997313452
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5976999999999999,0.0273655885855236,0.08200593224169751,0.0010767717656636991
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5978,0.027366156002904193,0.08202612010516205,0.0010353460148528556
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5979,0.027366978380356084,0.08204707676632111,0.0010022497421705427
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.598,0.0273680557293162,0.08206880277703092,0.0009783891707042234
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5981,0.027369388054077296,0.08209129866795417,0.0009650944937957784
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5982,0.027370975351788045,0.0821145649485394,0.0009784547863137378
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5982999999999999,0.027372817612457,0.08213860210700277,0.0010023503538421023
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5983999999999999,0.02737491481895353,0.08216341061031288,0.0010354762264570283
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5985,0.02737726694701342,0.08218899090417882,0.001076927183967664
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5986,0.02737987396524239,0.08221534341304117,0.001125764915663199
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5987,0.02738273583512341,0.08224246854006557,0.001181065209923072
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5988,0.02738585251102294,0.08227036666713983,0.0012419611137945484
0.26552000000000003,0.08395749999999999,0.27555071147677374,0.5989,0.027389223940200037,0.0822990381548738,0.001307669043301693
0.26552000000000003,0.083965,0.2754690241797638,0.5972999999999999,0.027434957770367006,0.08215139511075685,0.0013706094820914534
0.26552000000000003,0.083965,0.2754690241797638,0.5973999999999999,0.027434508639107236,0.08216857045905462,0.001307817006796126
0.26552000000000003,0.083965,0.2754690241797638,0.5974999999999999,0.027434313711440256,0.08218651039309402,0.0012498702580849028
0.26552000000000003,0.083965,0.2754690241797638,0.5975999999999999,0.027434373027188774,0.08220521554744717,0.00119747699679089
0.26552000000000003,0.083965,0.2754690241797638,0.5976999999999999,0.02743468661909054,0.08222468653576358,0.001151403066897268
0.26552000000000003,0.083965,0.2754690241797638,0.5978,0.02743525451279583,0.0822449239507372,0.001112448474355153
0.26552000000000003,0.083965,0.2754690241797638,0.5979,0.027436076726864798,0.08226592836407637,0.0010814138976152664
0.26552000000000003,0.083965,0.2754690241797638,0.598,0.02743715327276693,0.08228770032647809,0.0010590724874598241
0.26552000000000003,0.083965,0.2754690241797638,0.5981,0.02743848415488118,0.08231024036760289,0.0010466046783529893
0.26552000000000003,0.083965,0.2754690241797638,0.5982,0.02744006937049688,0.0823335489960548,0.0010591583123873366
0.26552000000000003,0.083965,0.2754690241797638,0.5982999999999999,0.027441908909815328,0.08235762669936282,0.0010815505538143643
0.26552000000000003,0.083965,0.2754690241797638,0.5983999999999999,0.027444002755952553,0.0823824739439662,0.0011126287301591973
0.26552000000000003,0.083965,0.2754690241797638,0.5985,0.027446350884945292,0.08240809117520219,0.0011516207716219472
0.26552000000000003,0.083965,0.2754690241797638,0.5986,0.027448953265753032,0.08243447881729701,0.001197727042960002
0.26552000000000003,0.083965,0.2754690241797638,0.5987,0.027451809860265634,0.08246163727335966,0.0012501483483423922
0.26552000000000003,0.083965,0.2754690241797638,0.5988,0.027454920623310078,0.08248956692537854,0.0013081194938099896
0.26552000000000003,0.083965,0.2754690241797638,0.5989,0.027458285502657834,0.08251826813422157,0.0013709332634609848
0.26552000000000003,0.0839725,0.2753879173729542,0.5972999999999999,0.02750356190655228,0.08236845828340467,0.0014362806327913337
